index,index,1. open,2. high,3. low,4. close,5. volume,Ticker
100,8/31/2012,46.11,49.2,40.51,45.61,1056600,CRMT
101,7/31/2012,38.73,47.92,38.27,45.88,795400,CRMT
102,6/29/2012,43.11,43.11,35.81,38.85,1233700,CRMT
103,5/31/2012,46.22,47.48,40.05,43.15,807300,CRMT
104,4/30/2012,43.99,47.2892,41.4608,45.94,682400,CRMT
105,3/30/2012,44.72,46.49,42.94,43.98,906700,CRMT
106,2/29/2012,37.96,48.24,37.02,44.61,876800,CRMT
107,1/31/2012,39.57,41.23,37.94,37.94,632800,CRMT
108,12/30/2011,35.91,40.79,35.82,39.18,1201000,CRMT
109,11/30/2011,32.52,36.96,31.09,35.94,1158200,CRMT
110,10/31/2011,28.73,35.07,25.81,33.38,897000,CRMT
111,9/30/2011,29.99,31.51,27.33,29.02,1103700,CRMT
112,8/31/2011,34.37,34.65,28.26,30.05,2115400,CRMT
113,7/29/2011,32.97,37.5,32.2,33.84,1120200,CRMT
114,6/30/2011,28.25,33.68,26.066,33,1604600,CRMT
115,5/31/2011,24.6,28.45,23.73,28.25,1084300,CRMT
116,4/29/2011,25.84,27.3,23.91,24.48,635600,CRMT
117,3/31/2011,24.81,26.1,22.77,25.78,1211000,CRMT
118,2/28/2011,25.02,25.65,23.38,24.78,1495900,CRMT
119,1/31/2011,27.35,28.33,24.8,24.94,1070500,CRMT
120,12/31/2010,25.8,27.46,24.55,27.08,1093500,CRMT
121,11/30/2010,26.56,30.1,24.11,25.33,2067100,CRMT
122,10/29/2010,25.37,27.48,25.01,26.67,790300,CRMT
123,9/30/2010,25.21,26.49,24.3,25.18,1217000,CRMT
124,8/31/2010,23.53,26.5,21.27,25,1962000,CRMT
125,7/30/2010,22.61,24.4,20.4,23.28,1821200,CRMT
126,6/30/2010,23.96,25.6,22.33,22.63,1520200,CRMT
127,5/28/2010,25.31,27.2,22.25,24.22,1552300,CRMT
128,4/30/2010,24.12,26.31,23.05,25.33,1673800,CRMT
129,3/31/2010,26.46,27.32,24.09,24.12,1397400,CRMT
130,2/26/2010,23.5,26.91,22.27,26.44,916400,CRMT
131,1/29/2010,26.78,27.25,22.36,23.53,932700,CRMT
132,12/31/2009,24.29,26.83,23.3,26.33,1167400,CRMT
133,11/30/2009,20.77,25.22,20.17,24.19,1524800,CRMT
134,10/30/2009,23.74,25.69,19.86,20.73,1945300,CRMT
135,9/30/2009,23,24.98,22.26,23.95,3594100,CRMT
136,8/31/2009,21.92,21.98,18.3705,20.6,2163600,CRMT
137,7/31/2009,20.7,21.98,18.55,21.87,2616700,CRMT
138,6/30/2009,16.76,21.4642,16.09,20.5,4452300,CRMT
139,5/29/2009,16.26,16.927,13.93,16.35,2917900,CRMT
140,4/30/2009,13.47,17.01,12.75,16.22,3485400,CRMT
141,3/31/2009,10.76,14.53,9.84,13.59,2448500,CRMT
142,2/27/2009,8.97,11.63,8.79,10.98,1607000,CRMT
143,1/30/2009,13.87,14.21,8.9,9.09,2112500,CRMT
144,12/31/2008,9.14,14.16,7.84,13.81,4344700,CRMT
145,11/28/2008,16.33,16.7,6.88,9.34,5247800,CRMT
146,10/31/2008,18.58,20.49,12.04,16.33,5023300,CRMT
147,9/30/2008,18.71,23.12,17.47,18.59,9078700,CRMT
148,8/29/2008,20.31,20.57,16.4,18.91,4384500,CRMT
149,7/31/2008,17.57,21.33,17.52,19.92,7665800,CRMT
150,6/30/2008,16.45,19.4,14.11,17.92,5293000,CRMT
151,5/30/2008,14.18,16.7,13.55,16.49,1593300,CRMT
152,4/30/2008,12.7,14.71,12.24,14.39,1324800,CRMT
153,3/31/2008,10.87,13.08,10.75,12.59,2093600,CRMT
154,2/29/2008,11.49,11.95,10.53,10.9,1444600,CRMT
155,1/31/2008,13.03,13.03,9.02,11.42,2198200,CRMT
156,12/31/2007,10.8,13.96,10.63,12.55,3329700,CRMT
157,11/30/2007,12.02,12.1,10.35,10.87,876500,CRMT
158,10/31/2007,11.29,12.22,10.9,12.02,2288800,CRMT
159,9/28/2007,12.18,12.5,10.5,11.31,1186000,CRMT
160,8/31/2007,12.94,12.96,10.61,12.1,1986600,CRMT
161,7/31/2007,13.49,14.2,12.75,13.01,975950,CRMT
162,6/29/2007,13.75,13.96,12.3,13.59,2195300,CRMT
163,5/31/2007,12.89,13.79,12.12,13.66,1088800,CRMT
164,4/30/2007,12.9,14.16,12.53,12.82,1236000,CRMT
165,3/30/2007,11.23,13.49,10.5,13.36,1958300,CRMT
166,2/28/2007,10.36,12.13,10.2702,11.47,1591100,CRMT
167,1/31/2007,12,12,10.3,10.41,2017000,CRMT
168,12/29/2006,11.325,12.32,11.02,11.86,2497000,CRMT
169,11/30/2006,15.01,15.28,11.12,11.31,3226800,CRMT
170,10/31/2006,16.94,17.49,14.87,14.94,1483000,CRMT
171,9/29/2006,15.84,17.16,13.4,16.45,3302300,CRMT
172,8/31/2006,15.24,16.59,14.76,15.78,1901300,CRMT
173,7/31/2006,20.35,20.48,14.76,15.36,2695600,CRMT
174,6/30/2006,19.84,20.7,18.94,20.31,1514700,CRMT
175,5/31/2006,20.4,20.7,18.05,19.79,1738000,CRMT
176,4/28/2006,21.51,21.84,19.69,20.35,994900,CRMT
177,3/31/2006,18.43,22.54,18.1,21.5,2624700,CRMT
178,2/28/2006,18.55,19.04,17.34,18.42,1206500,CRMT
179,1/31/2006,16.71,18.97,16.15,18.65,1772300,CRMT
180,12/30/2005,16.12,17.54,14.77,16.52,2691100,CRMT
181,11/30/2005,16.08,17,13.87,16.12,2557600,CRMT
182,10/31/2005,17.95,18.41,15.86,16.16,1964700,CRMT
183,9/30/2005,20.34,20.99,16.88,17.94,1616400,CRMT
184,8/31/2005,21.83,22.17,19.05,20.47,1142200,CRMT
185,7/29/2005,22.28,22.76,20.39,21.83,1577800,CRMT
186,6/30/2005,21.65,23.8,21.26,22.51,1012200,CRMT
187,5/31/2005,21.17,22.63,19.5,21.4,1122400,CRMT
188,4/29/2005,34.91,36,20.32,21.14,1688568,CRMT
189,3/31/2005,35.53,36.78,34.15,35.06,1261336,CRMT
190,2/28/2005,36.39,38.55,34.5,35.46,525337,CRMT
191,1/31/2005,38.184,38.184,34.97,37,482803,CRMT
192,12/31/2004,36.78,38.5,33.4,38,902603,CRMT
193,11/30/2004,34.76,37.6,33.36,36.7,743537,CRMT
194,10/29/2004,33.525,34.83,32.93,34.53,453937,CRMT
195,9/30/2004,32.18,33.88,31.65,33.75,906870,CRMT
196,8/31/2004,30.01,32.44,29.1,32.07,1003803,CRMT
197,7/30/2004,30,31.94,29.01,30.5,718004,CRMT
198,6/30/2004,29.48,30.39,27.87,30.03,727336,CRMT
199,5/28/2004,26.05,29.53,24.81,29.53,737937,CRMT
200,4/30/2004,26.97,30.95,25.9566,25.99,1209270,CRMT
201,3/31/2004,26.78,29.24,24.63,26.95,962403,CRMT
202,2/27/2004,33.45,34.7,25.06,26.29,2358137,CRMT
203,1/30/2004,27.15,37.65,26.67,33.01,2155470,CRMT
204,12/31/2003,29.36,32.12,24,26.79,1650337,CRMT
205,11/28/2003,30.88,31.95,27.25,29.3,912871,CRMT
206,10/31/2003,30,34.49,27.96,30.95,2255339,CRMT
207,9/30/2003,19.7,30.45,19.5,29.84,2259670,CRMT
208,8/29/2003,18.63,20.82,18.58,19.57,882336,CRMT
209,7/31/2003,18.1,19.025,16.75,18.75,656470,CRMT
210,6/30/2003,18.6,19.95,16.7,18.18,1206869,CRMT
211,5/30/2003,15,18.14,14.77,17.899,615736,CRMT
212,4/30/2003,12.11,15,12.11,15,725070,CRMT
213,3/31/2003,11.66,12.23,11.21,12.22,851337,CRMT
214,2/28/2003,12.98,13.43,11.45,11.71,612670,CRMT
215,1/31/2003,12.49,13.6,12.37,13.04,713069,CRMT
216,12/31/2002,12.38,15,12,12.75,773070,CRMT
217,11/29/2002,10.3,13.06,10.1,12.3,341270,CRMT
218,10/31/2002,11.77,12.1,9.61,10.44,629270,CRMT
219,9/30/2002,12.2,14.9,11.15,12.02,864403,CRMT
220,8/30/2002,13,14,11.8,12.5,430469,CRMT
221,7/31/2002,13.78,13.95,10.14,13.03,1055537,CRMT
222,6/28/2002,14.54,17.06,12.65,13.77,956004,CRMT
223,5/31/2002,13.35,16.8,12.72,14.56,1527469,CRMT
224,4/30/2002,10.84,15.4,9.9,13.4,1861204,CRMT
225,3/28/2002,6.81,9.95,6.81,9.879,713202,CRMT
226,2/28/2002,7.35,7.4,6.4,6.9,194137,CRMT
227,1/31/2002,5.4,8,5.1,7.35,960470,CRMT
228,12/31/2001,4.99,5.55,4.9,5.36,257269,CRMT
229,11/30/2001,3.7,6,3.5,4.9,319269,CRMT
230,10/31/2001,3.9,3.95,3.1,3.75,43936,CRMT
231,9/28/2001,3.9,4.04,3.4,3.9,127936,CRMT
232,8/31/2001,3.69,4.8,3.55,3.81,806203,CRMT
233,7/31/2001,3.76,3.76,3.5,3.55,297670,CRMT
234,6/29/2001,3.85,3.86,3.7,3.75,298737,CRMT
235,5/31/2001,3.75,3.9,3.6,3.6,134869,CRMT
236,4/30/2001,3.77,3.95,3.51,3.95,1300003,CRMT
237,3/30/2001,3.87,4,3.75,3.75,346603,CRMT
238,2/28/2001,4,4.19,3.75,3.87,157204,CRMT
239,1/31/2001,4.44,4.44,3.63,4,186337,CRMT
240,12/29/2000,4.62,4.62,3.87,4.44,478003,CRMT
241,11/30/2000,4.52,5,3.75,4.62,378604,CRMT
242,10/31/2000,4.69,5.06,4.44,4.97,357869,CRMT
243,9/29/2000,5.06,5.37,4.5,4.81,541471,CRMT
244,8/31/2000,5.13,5.5,4.88,5.09,685937,CRMT
245,7/31/2000,5,5.5,4.88,5.13,312471,CRMT
246,6/30/2000,5.06,5.5,4.88,5.09,506870,CRMT
247,5/31/2000,5.06,5.5,4.75,5.12,797271,CRMT
248,4/28/2000,5.81,6,4.37,5.25,892869,CRMT
249,3/31/2000,4.59,6,4.25,5.81,1080338,CRMT
250,2/29/2000,4.53,5.25,3.87,4.56,878403,CRMT
251,1/31/2000,4.75,5.38,4.37,4.75,875403,CRMT
252,12/31/1999,5.06,5.5,4.69,4.94,922470,CRMT
0,12/14/2020,59.83,66.55,59.21,63.64,10982914,CROX
1,11/30/2020,52.39,63.74,52.28,58.89,22953491,CROX
2,10/30/2020,43.1,55.4,42.88,52.33,33927674,CROX
3,9/30/2020,39.18,45.21,36.84,42.73,24448489,CROX
4,8/31/2020,36.16,41.92,35.9,39.91,24811615,CROX
5,7/31/2020,36.7,39.74,32.8,35.94,28107779,CROX
6,6/30/2020,28.56,36.99,27.91,36.82,28735038,CROX
7,5/29/2020,23.35,31.41,19.98,28.65,24527373,CROX
8,4/30/2020,15.83,26.4,13.51,24.25,38246625,CROX
9,3/31/2020,26.78,28.45,8.4,16.99,47045896,CROX
10,2/28/2020,37.88,39.78,25.11,26.17,22656113,CROX
11,1/31/2020,42.23,43.7938,37.76,37.91,19765140,CROX
12,12/31/2019,34.98,42.27,32.75,41.89,23546677,CROX
13,11/29/2019,35.52,37,33.9,34.9,28269657,CROX
14,10/31/2019,27.85,39.13,27.54,34.99,44651980,CROX
15,9/30/2019,22.22,29.07,21.9,27.76,27104336,CROX
16,8/30/2019,25.9,26.53,22.2835,22.3,35931523,CROX
17,7/31/2019,20.14,24.42,19.52,22.85,37559436,CROX
18,6/28/2019,19.37,20.56,17.525,19.75,36813971,CROX
19,5/31/2019,27.81,30.91,19.11,19.32,54660943,CROX
20,4/30/2019,25.94,28.12,25.66,27.85,22451678,CROX
21,3/29/2019,26,26.63,24.23,25.75,30716327,CROX
22,2/28/2019,28.86,29.13,24.77,25.68,27823383,CROX
23,1/31/2019,26.11,31.88,25.74,28.72,28142452,CROX
24,12/31/2018,28.44,29.8,23.64,25.98,25547214,CROX
25,11/30/2018,20.57,28.2,20.33,27.8,31398844,CROX
26,10/31/2018,21.29,21.47,18.3,20.54,22396515,CROX
27,9/28/2018,20.5,22.07,19.98,21.29,20151878,CROX
28,8/31/2018,18.06,21.24,16.26,20.66,26157829,CROX
29,7/31/2018,17.57,19.22,16.3501,18.11,18703411,CROX
30,6/29/2018,18.14,19.54,17.49,17.61,19862231,CROX
31,5/31/2018,15.72,18.21,14.98,17.84,24212427,CROX
32,4/30/2018,16.27,17.435,15.32,15.8,19309402,CROX
33,3/29/2018,12.75,16.5,12.64,16.25,23011426,CROX
34,2/28/2018,13.37,14.95,12.0201,12.24,21816805,CROX
35,1/31/2018,12.64,14.47,11.65,13.51,22388907,CROX
36,12/29/2017,10.91,13.34,10.53,12.64,25251892,CROX
37,11/30/2017,10.22,11.23,8.64,10.93,29156861,CROX
38,10/31/2017,9.62,10.8,9.35,10.2,18882436,CROX
39,9/29/2017,8.95,9.85,8.87,9.7,19846432,CROX
40,8/31/2017,7.97,9.7,7.71,8.93,30808779,CROX
41,7/31/2017,7.72,8.07,7.415,7.94,15635141,CROX
42,6/30/2017,6.88,7.81,6.68,7.71,22288007,CROX
43,5/31/2017,6.25,7.39,5.93,6.83,24753128,CROX
44,4/28/2017,7.09,7.11,5.96,6.23,14602031,CROX
45,3/31/2017,6.32,7.36,6.26,7.07,27349313,CROX
46,2/28/2017,7.34,7.54,6.45,6.65,23110852,CROX
47,1/31/2017,6.96,7.4001,6.8,7.3,16741492,CROX
48,12/30/2016,7.07,7.84,6.7,6.86,18325524,CROX
49,11/30/2016,7.72,8.99,6.79,7,22532943,CROX
50,10/31/2016,8.3,8.85,7.56,7.69,12223623,CROX
51,9/30/2016,8.63,8.76,8.02,8.3,15190306,CROX
52,8/31/2016,11.36,11.54,8.1,8.64,29550209,CROX
53,7/29/2016,11.3,12.535,10.65,11.33,13835279,CROX
54,6/30/2016,9.85,11.5,9.81,11.28,17575815,CROX
55,5/31/2016,8.41,10.68,7.63,9.84,29818739,CROX
56,4/29/2016,9.55,10.05,8.21,8.35,14135502,CROX
57,3/31/2016,9.33,10.16,8.085,9.62,22285318,CROX
58,2/29/2016,9.16,10.0599,8.4,9.79,15713828,CROX
59,1/29/2016,9.95,10.15,8.15,9.21,18337676,CROX
60,12/31/2015,11.21,11.65,10.12,10.24,19024015,CROX
61,11/30/2015,10.79,11.28,9.26,11.125,26614409,CROX
62,10/30/2015,12.22,12.2999,9.89,10.8,29590899,CROX
63,9/30/2015,14.42,15.44,12.52,12.925,24871822,CROX
64,8/31/2015,15.82,15.86,13.22,14.73,29175497,CROX
65,7/31/2015,14.8,15.77,13.31,15.73,28006351,CROX
66,6/30/2015,15.12,15.57,14.63,14.71,27588260,CROX
67,5/29/2015,13.19,16.05,12.765,15.04,34722806,CROX
68,4/30/2015,11.75,13.54,11.551,13.2,20832554,CROX
69,3/31/2015,11.1,12.5107,10.8,11.81,30272047,CROX
70,2/27/2015,10.63,11.345,10.25,11.15,21096418,CROX
71,1/30/2015,12.56,12.78,10.5,10.6,20526783,CROX
72,12/31/2014,13.2,13.22,11.95,12.49,19064838,CROX
73,11/28/2014,11.68,13.47,11.4,13.28,15354992,CROX
74,10/31/2014,12.84,12.876,11.33,11.68,25004960,CROX
75,9/30/2014,15.45,15.65,12.25,12.58,24730667,CROX
76,8/29/2014,16.05,16.25,15.3,15.45,17872600,CROX
77,7/31/2014,15.08,16.83,14.46,15.87,27577700,CROX
78,6/30/2014,14.92,15.46,14.4,15.03,19568600,CROX
79,5/30/2014,15.08,15.78,14.15,14.93,24535700,CROX
80,4/30/2014,15.61,15.72,14.15,15.13,23711200,CROX
81,3/31/2014,15.05,15.74,14.74,15.6,20226900,CROX
82,2/28/2014,15.3,16.2,14.565,15.23,25863300,CROX
83,1/31/2014,16.13,16.88,14.41,15.35,33352400,CROX
84,12/31/2013,13.76,16.27,12.61,15.92,41505700,CROX
85,11/29/2013,12.1,14.53,11.96,13.8,38664000,CROX
86,10/31/2013,13.61,13.94,12.05,12.17,30673400,CROX
87,9/30/2013,13.59,14.05,12.65,13.6,26169800,CROX
88,8/30/2013,13.77,14.45,12.96,13.46,32033900,CROX
89,7/31/2013,16.69,17.62,12.97,13.67,45715500,CROX
90,6/28/2013,17.74,17.75,15.08,16.5,19095400,CROX
91,5/31/2013,15.91,17.95,15.74,17.64,25772200,CROX
92,4/30/2013,14.81,16.55,14.19,16.02,39951200,CROX
93,3/28/2013,15.03,16.36,14.69,14.82,29452500,CROX
94,2/28/2013,14.94,15.75,14.48,15.15,37204400,CROX
95,1/31/2013,14.69,15.9,14.13,14.86,46145200,CROX
96,12/31/2012,13.44,14.48,13.04,14.39,31564400,CROX
97,11/30/2012,12.71,13.97,12,13.35,44722000,CROX
98,10/31/2012,16.28,16.79,12.44,12.6,44636700,CROX
99,9/28/2012,17.42,18.6,16,16.21,30663300,CROX
100,8/31/2012,15.41,17.98,15.355,17.49,36049000,CROX
101,7/31/2012,16.13,17.04,13.8,15.35,52888700,CROX
102,6/29/2012,16.52,17,15.24,16.15,27441800,CROX
103,5/31/2012,20.22,20.5,15.38,16.91,50817100,CROX
104,4/30/2012,20.78,22.59,19.21,20.2,43954900,CROX
105,3/30/2012,19.74,22.4,18.171,20.92,43788200,CROX
106,2/29/2012,19.14,21.54,18.3,19.64,48249100,CROX
107,1/31/2012,15.08,19.71,14.95,19.02,59897300,CROX
