Date,Close,Ticker,Year,Month,Sector,Industry,Full Time Emp
2019-07-31,17.6,RGP,2019,7,Industrials,Consulting Services,929.0
2019-07-31,3.32,LPI,2019,7,Energy,Oil & Gas E&P,280.0
2019-07-31,43.29,PRGS,2019,7,Technology,Software-Application,1538.0
2019-07-31,70.29,LGIH,2019,7,Consumer Cyclical,Residential Construction,953.0
2019-07-31,31.79,VREX,2019,7,Healthcare,Medical Devices,2000.0
2019-07-31,118.66,JBT,2019,7,Industrials,Specialty Industrial Machinery,6200.0
2019-07-31,33.95,DXPE,2019,7,Industrials,Industrial Distribution,2747.0
2019-07-31,30.29,NSA,2019,7,Real Estate,REIT-Industrial,459.0
2019-07-31,31.29,BOOT,2019,7,Consumer Cyclical,Apparel Retail,1100.0
2019-07-31,27.0,BCC,2019,7,Basic Materials,Lumber & Wood Production,5900.0
2019-07-31,33.56,ABTX,2019,7,Financial Services,Banks-Regional,598.0
2019-07-31,24.74,HCC,2019,7,Basic Materials,Coking Coal,1417.0
2019-07-31,22.9,EPAC,2019,7,Industrials,Specialty Industrial Machinery,2300.0
2019-07-31,17.42,VRTV,2019,7,Industrials,Business Equipment & Supplies,8000.0
2019-07-31,53.49,BMI,2019,7,Industrials,Electrical Equipment & Parts,1567.0
2019-07-31,28.7,UCBI,2019,7,Financial Services,Banks-Regional,2414.0
2019-07-31,16.6,GHL,2019,7,Financial Services,Capital Markets,405.0
2019-07-31,39.36,SHEN,2019,7,Communication Services,Telecom Services,1130.0
2019-07-31,64.1,WABC,2019,7,Financial Services,Banks-Regional,737.0
2019-07-31,23.46,HSC,2019,7,Industrials,Specialty Industrial Machinery,10500.0
2019-07-31,27.55,CENTA,2019,7,Consumer Defensive,Packaged Foods,5600.0
2019-07-31,65.99,CBU,2019,7,Financial Services,Banks-Regional,2752.0
2019-07-31,84.85,AMWD,2019,7,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900.0
2019-07-31,18.78,CAL,2019,7,Consumer Cyclical,Footwear & Accessories,11400.0
2019-07-31,21.06,ECHO,2019,7,Industrials,Integrated Freight & Logistics,2513.0
2019-07-31,73.19,OXM,2019,7,Consumer Cyclical,Apparel Manufacturing,6100.0
2019-07-31,31.07,NTUS,2019,7,Healthcare,Medical Devices,1484.0
2019-07-31,14.28,AVD,2019,7,Basic Materials,Agricultural Inputs,671.0
2019-07-31,17.63,MTDR,2019,7,Energy,Oil & Gas E&P,304.0
2019-07-31,31.13,PRAA,2019,7,Financial Services,Credit Services,3811.0
2019-07-31,46.95,BEAT,2019,7,Healthcare,Diagnostics & Research,1700.0
2019-07-31,40.78,SNEX,2019,7,Financial Services,Capital Markets,2950.0
2019-07-31,29.08,RMAX,2019,7,Real Estate,Real Estate Services,500.0
2019-07-31,10.77,GCI,2019,7,Communication Services,Publishing,21255.0
2019-07-31,2.04,ODP,2019,7,Consumer Cyclical,Specialty Retail,40000.0
2019-07-31,24.73,MTOR,2019,7,Consumer Cyclical,Auto Parts,8600.0
2019-07-31,56.5,RGR,2019,7,Industrials,Aerospace & Defense,1609.0
2019-07-31,20.35,BKE,2019,7,Consumer Cyclical,Apparel Retail,2800.0
2019-07-31,46.03,EBIX,2019,7,Technology,Software-Application,7975.0
2019-07-31,187.39,KWR,2019,7,Basic Materials,Specialty Chemicals,4500.0
2019-07-31,49.68,HP,2019,7,Energy,Oil & Gas Drilling,4138.0
2019-07-31,77.3,PIPR,2019,7,Financial Services,Capital Markets,1510.0
2019-07-31,111.83,SPSC,2019,7,Technology,Software-Infrastructure,1363.0
2019-07-31,25.49,FFBC,2019,7,Financial Services,Banks-Regional,2065.0
2019-07-31,28.91,GBX,2019,7,Industrials,Railroads,10600.0
2019-07-31,9.63,PLAB,2019,7,Technology,Semiconductor Equipment & Materials,1728.0
2019-07-31,20.62,CUBI,2019,7,Financial Services,Banks-Regional,881.0
2019-07-31,26.95,ENVA,2019,7,Financial Services,Credit Services,1325.0
2019-07-31,45.87,PATK,2019,7,Consumer Cyclical,Recreational Vehicles,7500.0
2019-07-31,28.48,CATM,2019,7,Industrials,Business Equipment & Supplies,1987.0
2019-07-31,5.69,RRC,2019,7,Energy,Oil & Gas E&P,655.0
2019-07-31,24.37,NEO,2019,7,Healthcare,Diagnostics & Research,1700.0
2019-07-31,33.19,LPSN,2019,7,Technology,Software-Application,1213.0
2019-07-31,18.22,AMBC,2019,7,Financial Services,Insurance-Specialty,103.0
2019-07-31,19.77,TBI,2019,7,Industrials,Staffing & Employment Services,6200.0
2019-07-31,62.13,MTRN,2019,7,Basic Materials,Other Industrial Metals & Mining,2600.0
2019-07-31,24.77,ZUMZ,2019,7,Consumer Cyclical,Apparel Retail,2575.0
2019-07-31,40.31,EGBN,2019,7,Financial Services,Banks-Regional,515.0
2019-07-31,45.83,CSII,2019,7,Healthcare,Medical Devices,779.0
2019-07-31,6.18,RES,2019,7,Energy,Oil & Gas Equipment & Services,2700.0
2019-07-31,21.77,ATI,2019,7,Industrials,Metal Fabrication,8100.0
2019-07-31,13.13,DGII,2019,7,Technology,Communication Equipment,656.0
2019-07-31,43.08,CAKE,2019,7,Consumer Cyclical,Restaurants,46250.0
2019-07-31,22.63,KLIC,2019,7,Technology,Semiconductor Equipment & Materials,2544.0
2019-07-31,17.87,ARR,2019,7,Real Estate,REIT-Mortgage,0.0
2019-07-31,2.71,OMI,2019,7,Healthcare,Medical Distribution,15400.0
2019-07-31,25.64,ASIX,2019,7,Basic Materials,Chemicals,1520.0
2019-07-31,112.56,OSIS,2019,7,Technology,Electronic Components,6758.0
2019-07-31,36.99,POWL,2019,7,Industrials,Electrical Equipment & Parts,1997.0
2019-07-31,20.07,MRTN,2019,7,Industrials,Trucking,4087.0
2019-07-31,30.19,MLI,2019,7,Industrials,Metal Fabrication,4964.0
2019-07-31,43.69,AGO,2019,7,Financial Services,Insurance-Specialty,441.0
2019-07-31,13.2,STAR,2019,7,Real Estate,REIT-Diversified,155.0
2019-07-31,44.02,XNCR,2019,7,Healthcare,Biotechnology,166.0
2019-07-31,52.04,B,2019,7,Industrials,Specialty Industrial Machinery,5749.0
2019-07-31,40.91,MATX,2019,7,Industrials,Marine Shipping,1988.0
2019-07-31,43.67,HWKN,2019,7,Basic Materials,Specialty Chemicals,656.0
2019-07-31,8.2,DHC,2019,7,Real Estate,REIT-Healthcare Facilities,0.0
2019-07-31,27.03,RCII,2019,7,Industrials,Rental & Leasing Services,14500.0
2019-07-31,59.5,UVV,2019,7,Consumer Defensive,Tobacco,24000.0
2019-07-31,12.07,AXL,2019,7,Consumer Cyclical,Auto Parts,20000.0
2019-07-31,47.64,CKH,2019,7,Energy,Oil & Gas Equipment & Services,2309.0
2019-07-31,91.07,POWI,2019,7,Technology,Semiconductors,699.0
2019-07-31,62.0,ITRI,2019,7,Technology,Scientific & Technical Instruments,6700.0
2019-07-31,17.37,PETS,2019,7,Healthcare,Pharmaceutical Retailers,214.0
2019-07-31,93.38,IOSP,2019,7,Basic Materials,Specialty Chemicals,2000.0
2019-07-31,9.84,LOCO,2019,7,Consumer Cyclical,Restaurants,5005.0
2019-07-31,31.75,SANM,2019,7,Technology,Electronic Components,30000.0
2019-07-31,6.2,WETF,2019,7,Financial Services,Asset Management,211.0
2019-07-31,21.38,ILPT,2019,7,Real Estate,REIT-Industrial,0.0
2019-07-31,13.35,PDFS,2019,7,Technology,Software-Application,353.0
2019-07-31,17.14,CADE,2019,7,Financial Services,Banks-Regional,1800.0
2019-07-31,90.16,CRMT,2019,7,Consumer Cyclical,Auto & Truck Dealerships,1750.0
2019-07-31,99.15,SCL,2019,7,Basic Materials,Specialty Chemicals,2284.0
2019-07-31,13.86,SLCA,2019,7,Energy,Oil & Gas Equipment & Services,2177.0
2019-07-31,55.74,PRSC,2019,7,Healthcare,Medical Care Facilities,3800.0
2019-07-31,66.85,ADC,2019,7,Real Estate,REIT-Retail,41.0
2019-07-31,10.09,GPRE,2019,7,Basic Materials,Specialty Chemicals,820.0
2019-07-31,57.62,MTSC,2019,7,Technology,Scientific & Technical Instruments,3500.0
2019-07-31,42.72,AJRD,2019,7,Industrials,Aerospace & Defense,4814.0
2019-07-31,73.1,IRBT,2019,7,Technology,Consumer Electronics,1159.0
2019-07-31,13.65,EXTN,2019,7,Energy,Oil & Gas Equipment & Services,3600.0
2019-07-31,38.37,SSTK,2019,7,Communication Services,Internet Content & Information,1116.0
2019-07-31,4.95,QEP,2019,7,Energy,Oil & Gas E&P,248.0
2019-07-31,54.86,MDP,2019,7,Communication Services,Publishing,5290.0
2019-07-31,15.83,WNC,2019,7,Industrials,Farm & Heavy Construction Machinery,6900.0
2019-07-31,19.24,JOE,2019,7,Real Estate,Real Estate-Diversified,55.0
2019-07-31,36.94,FBNC,2019,7,Financial Services,Banks-Regional,1065.0
2019-07-31,105.67,IIPR,2019,7,Real Estate,REIT-Industrial,14.0
2019-07-31,6.99,TMST,2019,7,Basic Materials,Steel,2055.0
2019-07-31,8.06,FSP,2019,7,Real Estate,REIT-Office,37.0
2019-07-31,14.73,FOE,2019,7,Basic Materials,Specialty Chemicals,5922.0
2019-07-31,22.51,GMS,2019,7,Industrials,Building Products & Equipment,5308.0
2019-07-31,68.8,EXPO,2019,7,Industrials,Consulting Services,901.0
2019-07-31,31.21,TBK,2019,7,Financial Services,Banks-Regional,1122.0
2019-07-31,12.19,CYTK,2019,7,Healthcare,Biotechnology,156.0
2019-07-31,34.24,PVAC,2019,7,Energy,Oil & Gas E&P,94.0
2019-07-31,8.76,HLX,2019,7,Energy,Oil & Gas Equipment & Services,1650.0
2019-07-31,46.4,AAT,2019,7,Real Estate,REIT-Diversified,199.0
2019-07-31,76.3,SAIA,2019,7,Industrials,Trucking,10400.0
2019-07-31,25.38,SCVL,2019,7,Consumer Cyclical,Apparel Retail,2200.0
2019-07-31,10.7,BSIG,2019,7,Financial Services,Asset Management,54.0
2019-07-31,77.45,CHCO,2019,7,Financial Services,Banks-Regional,921.0
2019-07-31,91.97,NPK,2019,7,Industrials,Aerospace & Defense,919.0
2019-07-31,29.31,AX,2019,7,Financial Services,Banks-Regional,1108.0
2019-07-31,33.02,APEI,2019,7,Consumer Defensive,Education & Training Services,1410.0
2019-07-31,34.62,SBSI,2019,7,Financial Services,Banks-Regional,845.0
2019-07-31,32.8,BHLB,2019,7,Financial Services,Banks-Regional,1507.0
2019-07-31,15.45,OII,2019,7,Energy,Oil & Gas Equipment & Services,9100.0
2019-07-31,29.98,GTY,2019,7,Real Estate,REIT-Retail,31.0
2019-07-31,82.09,DIN,2019,7,Consumer Cyclical,Restaurants,558.0
2019-07-31,22.62,LNTH,2019,7,Healthcare,Diagnostics & Research,508.0
2019-07-31,19.52,GNL,2019,7,Real Estate,REIT-Office,1.0
2019-07-31,32.69,ASTE,2019,7,Industrials,Farm & Heavy Construction Machinery,3582.0
2019-07-31,3.19,CHS,2019,7,Consumer Cyclical,Apparel Retail,4788.0
2019-07-31,14.62,OSPN,2019,7,Technology,Software-Application,789.0
2019-07-31,17.03,BLMN,2019,7,Consumer Cyclical,Restaurants,94000.0
2019-07-31,11.33,UIHC,2019,7,Financial Services,Insurance-Property & Casualty,363.0
2019-07-31,16.29,QNST,2019,7,Communication Services,Advertising Agencies,592.0
2019-07-31,57.74,TCMD,2019,7,Healthcare,Medical Devices,629.0
2019-07-31,18.28,BGS,2019,7,Consumer Defensive,Packaged Foods,2952.0
2019-07-31,35.59,CPRI,2019,7,Consumer Cyclical,Apparel Manufacturing,10834.0
2019-07-31,53.39,FARO,2019,7,Technology,Scientific & Technical Instruments,1818.0
2019-07-31,91.22,LNN,2019,7,Industrials,Farm & Heavy Construction Machinery,1125.0
2019-07-31,23.65,CHUY,2019,7,Consumer Cyclical,Restaurants,9000.0
2019-07-31,16.05,ACLS,2019,7,Technology,Semiconductor Equipment & Materials,960.0
2019-07-31,111.65,MED,2019,7,Consumer Cyclical,Personal Services,550.0
2019-07-31,25.44,IRDM,2019,7,Communication Services,Telecom Services,497.0
2019-07-31,22.63,OFG,2019,7,Financial Services,Banks-Regional,2405.0
2019-07-31,16.78,FORM,2019,7,Technology,Semiconductors,1836.0
2019-07-31,89.86,KNSL,2019,7,Financial Services,Insurance-Property & Casualty,275.0
2019-07-31,9.85,EZPW,2019,7,Financial Services,Credit Services,6800.0
2019-07-31,8.35,OSUR,2019,7,Healthcare,Medical Instruments & Supplies,472.0
2019-07-31,29.93,ARCB,2019,7,Industrials,Trucking,13000.0
2019-07-31,63.01,CCOI,2019,7,Communication Services,Telecom Services,1110.0
2019-07-31,43.89,PCRX,2019,7,Healthcare,Drug Manufacturers-Specialty & Generic,606.0
2019-07-31,3.78,TWI,2019,7,Industrials,Farm & Heavy Construction Machinery,6200.0
2019-07-31,41.09,CHCT,2019,7,Real Estate,REIT-Healthcare Facilities,25.0
2019-07-31,41.86,AIR,2019,7,Industrials,Aerospace & Defense,4200.0
2019-07-31,7.47,HLIT,2019,7,Technology,Communication Equipment,1162.0
2019-07-31,33.95,SCSC,2019,7,Technology,Electronics & Computer Distribution,2200.0
2019-07-31,10.76,FBP,2019,7,Financial Services,Banks-Regional,2674.0
2019-07-31,36.24,RAVN,2019,7,Industrials,Specialty Industrial Machinery,1362.0
2019-07-31,16.56,TISI,2019,7,Industrials,Specialty Business Services,5500.0
2019-07-31,92.16,UHT,2019,7,Real Estate,REIT-Healthcare Facilities,0.0
2019-07-31,25.6,BIG,2019,7,Consumer Defensive,Discount Stores,10500.0
2019-07-31,35.37,MHO,2019,7,Consumer Cyclical,Residential Construction,1401.0
2019-07-31,19.1,GPMT,2019,7,Real Estate,REIT-Mortgage,0.0
2019-07-31,27.06,BHE,2019,7,Technology,Electronic Components,10600.0
2019-07-31,38.07,STBA,2019,7,Financial Services,Banks-Regional,1201.0
2019-07-31,55.02,NSIT,2019,7,Technology,Information Technology Services,11261.0
2019-07-31,16.17,MYE,2019,7,Consumer Cyclical,Packaging & Containers,1640.0
2019-07-31,40.56,APOG,2019,7,Industrials,Building Products & Equipment,7200.0
2019-07-31,9.55,FRGI,2019,7,Consumer Cyclical,Restaurants,10480.0
2019-07-31,16.97,CXW,2019,7,Real Estate,REIT-Specialty,14075.0
2019-07-31,9.02,DDD,2019,7,Technology,Computer Hardware,2472.0
2019-07-31,60.71,SKYW,2019,7,Industrials,Airlines,13700.0
2019-07-31,2.05,CYH,2019,7,Healthcare,Medical Care Facilities,63000.0
2019-07-31,24.53,AGYS,2019,7,Technology,Software-Application,1275.0
2019-07-31,18.87,DEA,2019,7,Real Estate,REIT-Office,37.0
2019-07-31,7.59,SXC,2019,7,Basic Materials,Coking Coal,1171.0
2019-07-31,45.35,HUBG,2019,7,Industrials,Integrated Freight & Logistics,5000.0
2019-07-31,25.81,CPSI,2019,7,Healthcare,Health Information Services,2000.0
2019-07-31,53.39,CWT,2019,7,Utilities,Utilities-Regulated Water,1224.0
2019-07-31,20.18,DCOM,2019,7,Financial Services,Banks-Regional,421.0
2019-07-31,38.0,CIR,2019,7,Industrials,Specialty Industrial Machinery,3200.0
2019-07-31,28.52,HFWA,2019,7,Financial Services,Banks-Regional,857.0
2019-07-31,15.63,BANC,2019,7,Financial Services,Banks-Regional,600.0
2019-07-31,92.08,ABG,2019,7,Consumer Cyclical,Auto & Truck Dealerships,8500.0
2019-07-31,129.08,USPH,2019,7,Healthcare,Medical Care Facilities,3200.0
2019-07-31,47.75,STMP,2019,7,Technology,Software-Application,1313.0
2019-07-31,40.3,WGO,2019,7,Consumer Cyclical,Recreational Vehicles,5505.0
2019-07-31,19.84,HTLD,2019,7,Industrials,Trucking,4050.0
2019-07-31,34.05,SJI,2019,7,Utilities,Utilities-Diversified,1100.0
2019-07-31,27.3,KOP,2019,7,Basic Materials,Specialty Chemicals,2120.0
2019-07-31,25.21,ICHR,2019,7,Technology,Semiconductor Equipment & Materials,1355.0
2019-07-31,20.35,KN,2019,7,Technology,Communication Equipment,8500.0
2019-07-31,3.82,CBB,2019,7,Communication Services,Telecom Services,4400.0
2019-07-31,15.37,RC,2019,7,Real Estate,REIT-Mortgage,500.0
2019-07-31,71.04,NPO,2019,7,Industrials,Specialty Industrial Machinery,5300.0
2019-07-31,50.8,AAON,2019,7,Industrials,Building Products & Equipment,2290.0
2019-07-31,13.63,DFIN,2019,7,Financial Services,Capital Markets,2900.0
2019-07-31,13.74,SBH,2019,7,Consumer Cyclical,Specialty Retail,30000.0
2019-07-31,49.48,CPS,2019,7,Consumer Cyclical,Auto Parts,28000.0
2019-07-31,61.0,PSMT,2019,7,Consumer Defensive,Discount Stores,9500.0
2019-07-31,11.04,FOSL,2019,7,Consumer Cyclical,Luxury Goods,10200.0
2019-07-31,60.84,AIT,2019,7,Industrials,Industrial Distribution,6141.0
2019-07-31,35.5,GVA,2019,7,Industrials,Engineering & Construction,7000.0
2019-07-31,25.59,VBTX,2019,7,Financial Services,Banks-Regional,676.0
2019-07-31,18.4,HIBB,2019,7,Consumer Cyclical,Specialty Retail,3500.0
2019-07-31,85.2,CRVL,2019,7,Financial Services,Insurance Brokers,3824.0
2019-07-31,47.83,JRVR,2019,7,Financial Services,Insurance-Specialty,800.0
2019-07-31,8.14,EXTR,2019,7,Technology,Communication Equipment,2584.0
2019-07-31,31.63,PPBI,2019,7,Financial Services,Banks-Regional,989.0
2019-07-31,83.96,GPI,2019,7,Consumer Cyclical,Auto & Truck Dealerships,15296.0
2019-07-31,251.68,MLAB,2019,7,Technology,Scientific & Technical Instruments,460.0
2019-07-31,27.04,SBCF,2019,7,Financial Services,Banks-Regional,968.0
2019-07-31,53.45,OFIX,2019,7,Healthcare,Medical Devices,1055.0
2019-07-31,11.91,VECO,2019,7,Technology,Semiconductor Equipment & Materials,954.0
2019-07-31,12.58,ZEUS,2019,7,Basic Materials,Steel,1551.0
2019-07-31,13.77,FCF,2019,7,Financial Services,Banks-Regional,1399.0
2019-07-31,4.05,PBI,2019,7,Industrials,Business Equipment & Supplies,11000.0
2019-07-31,42.09,ABM,2019,7,Industrials,Specialty Business Services,140000.0
2019-07-31,6.87,MIK,2019,7,Consumer Cyclical,Specialty Retail,12000.0
2019-07-31,47.07,MCRI,2019,7,Consumer Cyclical,Resorts & Casinos,2300.0
2019-07-31,22.85,CROX,2019,7,Consumer Cyclical,Footwear & Accessories,3803.0
2019-07-31,28.17,OPI,2019,7,Real Estate,REIT-Office,0.0
2019-07-31,17.88,MPAA,2019,7,Consumer Cyclical,Auto Parts,4012.0
2019-07-31,15.62,HT,2019,7,Real Estate,REIT-Hotel & Motel,49.0
2019-07-31,31.15,FSS,2019,7,Industrials,Pollution & Treatment Controls,3600.0
2019-07-31,46.92,TTEC,2019,7,Technology,Information Technology Services,56200.0
2019-07-31,30.33,FDP,2019,7,Consumer Defensive,Farm Products,38000.0
2019-07-31,9.97,SM,2019,7,Energy,Oil & Gas E&P,530.0
2019-07-31,9.49,CCRN,2019,7,Industrials,Staffing & Employment Services,1700.0
2019-07-31,17.5,WDR,2019,7,Financial Services,Asset Management,1162.0
2019-07-31,34.48,FBC,2019,7,Financial Services,Banks-Regional,4871.0
2019-07-31,17.86,CLDT,2019,7,Real Estate,REIT-Hotel & Motel,39.0
2019-07-31,68.79,EXLS,2019,7,Technology,Information Technology Services,31700.0
2019-07-31,39.09,PRA,2019,7,Financial Services,Insurance-Property & Casualty,961.0
2019-07-31,34.17,SCHL,2019,7,Communication Services,Publishing,8300.0
2019-07-31,58.34,BANF,2019,7,Financial Services,Banks-Regional,1948.0
2019-07-31,87.53,ITGR,2019,7,Healthcare,Medical Devices,8250.0
2019-07-31,4.65,RYAM,2019,7,Basic Materials,Chemicals,4000.0
2019-07-31,84.59,ANIP,2019,7,Healthcare,Drug Manufacturers-Specialty & Generic,338.0
2019-07-31,23.67,CVET,2019,7,Healthcare,Health Information Services,5100.0
2019-07-31,6.11,NYMT,2019,7,Real Estate,REIT-Mortgage,55.0
2019-07-31,5.35,IVC,2019,7,Healthcare,Medical Devices,3900.0
2019-07-31,24.81,UVE,2019,7,Financial Services,Insurance-Property & Casualty,805.0
2019-07-31,177.35,CVCO,2019,7,Consumer Cyclical,Residential Construction,5000.0
2019-07-31,13.91,DBD,2019,7,Technology,Software-Application,22000.0
2019-07-31,2.96,NBR,2019,7,Energy,Oil & Gas Drilling,14000.0
2019-07-31,27.57,SAH,2019,7,Consumer Cyclical,Auto & Truck Dealerships,9300.0
2019-07-31,50.17,CLB,2019,7,Energy,Oil & Gas Equipment & Services,3800.0
2019-07-31,3.5,BNED,2019,7,Consumer Cyclical,Specialty Retail,3400.0
2019-07-31,29.47,CPF,2019,7,Financial Services,Banks-Regional,789.0
2019-07-31,4.3,ARLO,2019,7,Industrials,Security & Protection Services,358.0
2019-07-31,38.01,FBK,2019,7,Financial Services,Banks-Regional,1377.0
2019-07-31,11.11,ADTN,2019,7,Technology,Communication Equipment,1790.0
2019-07-31,33.82,GWB,2019,7,Financial Services,Banks-Regional,1607.0
2019-07-31,11.55,VGR,2019,7,Consumer Defensive,Tobacco,1418.0
2019-07-31,23.51,ALEX,2019,7,Real Estate,REIT-Diversified,793.0
2019-07-31,54.92,WIRE,2019,7,Industrials,Electrical Equipment & Parts,1380.0
2019-07-31,16.82,CHRS,2019,7,Healthcare,Biotechnology,306.0
2019-07-31,11.88,INVA,2019,7,Healthcare,Biotechnology,5.0
2019-07-31,46.58,AZZ,2019,7,Industrials,Electrical Equipment & Parts,4343.0
2019-07-31,32.02,EVTC,2019,7,Technology,Software-Infrastructure,2300.0
2019-07-31,4.02,GME,2019,7,Consumer Cyclical,Specialty Retail,14000.0
2019-07-31,20.58,TALO,2019,7,Energy,Oil & Gas E&P,440.0
2019-07-31,33.37,SUPN,2019,7,Healthcare,Drug Manufacturers-Specialty & Generic,464.0
2019-07-31,45.01,CRS,2019,7,Industrials,Metal Fabrication,4600.0
2019-07-31,47.33,FORR,2019,7,Industrials,Consulting Services,1823.0
2019-07-31,22.73,M,2019,7,Consumer Cyclical,Department Stores,123000.0
2019-07-31,98.66,SAFT,2019,7,Financial Services,Insurance-Property & Casualty,609.0
2019-07-31,33.69,HI,2019,7,Industrials,Specialty Industrial Machinery,11000.0
2019-07-31,12.25,DNOW,2019,7,Energy,Oil & Gas Equipment & Services,2600.0
2019-07-31,21.59,UBA,2019,7,Real Estate,REIT-Retail,105.0
2019-07-31,17.21,FBM,2019,7,Industrials,Industrial Distribution,3400.0
2019-07-31,39.28,KFY,2019,7,Industrials,Staffing & Employment Services,8198.0
2019-07-31,18.11,HVT,2019,7,Consumer Cyclical,Home Improvement Retail,3425.0
2019-07-31,10.3,MDRX,2019,7,Healthcare,Health Information Services,9600.0
2019-07-31,15.88,SKT,2019,7,Real Estate,REIT-Retail,285.0
2019-07-31,32.87,SAFE,2019,7,Real Estate,REIT-Diversified,0.0
2019-07-31,26.94,FCPT,2019,7,Real Estate,REIT-Hotel & Motel,361.0
2019-07-31,44.62,DLX,2019,7,Communication Services,Advertising Agencies,6388.0
2019-07-31,28.82,CRY,2019,7,Healthcare,Medical Devices,1200.0
2019-07-31,92.83,WTS,2019,7,Industrials,Specialty Industrial Machinery,4800.0
2019-07-31,51.73,BRC,2019,7,Industrials,Security & Protection Services,5400.0
2019-07-31,8.1,TRST,2019,7,Financial Services,Banks-Regional,771.0
2019-07-31,10.98,AROC,2019,7,Energy,Oil & Gas Equipment & Services,1700.0
2019-07-31,21.73,LMNX,2019,7,Healthcare,Medical Instruments & Supplies,1257.0
2019-07-31,12.39,UIS,2019,7,Technology,Information Technology Services,20800.0
2019-07-31,28.73,PDCE,2019,7,Energy,Oil & Gas E&P,540.0
2019-07-31,36.14,MDC,2019,7,Consumer Cyclical,Residential Construction,1656.0
2019-07-31,54.19,PFBC,2019,7,Financial Services,Banks-Regional,279.0
2019-07-31,37.83,STC,2019,7,Financial Services,Insurance-Property & Casualty,5300.0
2019-07-31,39.7,BJRI,2019,7,Consumer Cyclical,Restaurants,22725.0
2019-07-31,94.59,PRK,2019,7,Financial Services,Banks-Regional,1907.0
2019-07-31,38.82,SLP,2019,7,Healthcare,Health Information Services,129.0
2019-07-31,16.93,AHH,2019,7,Real Estate,REIT-Diversified,169.0
2019-07-31,15.33,SSP,2019,7,Communication Services,Broadcasting,5900.0
2019-07-31,59.26,BANR,2019,7,Financial Services,Banks-Regional,2198.0
2019-07-31,9.15,LPG,2019,7,Energy,Oil & Gas Midstream,585.0
2019-07-31,11.11,INN,2019,7,Real Estate,REIT-Hotel & Motel,59.0
2019-07-31,12.58,RCM,2019,7,Healthcare,Health Information Services,19000.0
2019-07-31,18.13,PUMP,2019,7,Energy,Oil & Gas Equipment & Services,2200.0
2019-07-31,17.45,TVTY,2019,7,Healthcare,Medical Care Facilities,1000.0
2019-07-31,88.44,CVGW,2019,7,Consumer Defensive,Packaged Foods,3657.0
2019-07-31,42.6,DIOD,2019,7,Technology,Semiconductors,6605.0
2019-07-31,76.11,TNC,2019,7,Industrials,Specialty Industrial Machinery,4373.0
2019-07-31,104.1,PRLB,2019,7,Industrials,Metal Fabrication,2535.0
2019-07-31,6.34,DAKT,2019,7,Technology,Computer Hardware,2395.0
2019-07-31,28.07,AKR,2019,7,Real Estate,REIT-Retail,118.0
2019-07-31,14.37,CATO,2019,7,Consumer Cyclical,Apparel Retail,10060.0
2019-07-31,18.82,ARI,2019,7,Real Estate,REIT-Mortgage,0.0
2019-07-31,55.09,ANIK,2019,7,Healthcare,Biotechnology,154.0
2019-07-31,12.4,VG,2019,7,Communication Services,Telecom Services,2264.0
2019-07-31,16.67,TG,2019,7,Basic Materials,Specialty Chemicals,3000.0
2019-07-31,93.46,CPK,2019,7,Utilities,Utilities-Regulated Gas,955.0
2019-07-31,38.7,NBTB,2019,7,Financial Services,Banks-Regional,1788.0
2019-07-31,18.38,DBI,2019,7,Consumer Cyclical,Apparel Retail,15800.0
2019-07-31,28.24,HSTM,2019,7,Healthcare,Health Information Services,849.0
2019-07-31,75.53,GTLS,2019,7,Industrials,Specialty Industrial Machinery,5743.0
2019-07-31,13.59,REGI,2019,7,Energy,Oil & Gas Refining & Marketing,829.0
2019-07-31,40.43,UFPI,2019,7,Basic Materials,Lumber & Wood Production,12000.0
2019-07-31,30.67,KRA,2019,7,Basic Materials,Specialty Chemicals,1944.0
2019-07-31,14.73,RDNT,2019,7,Healthcare,Diagnostics & Research,6165.0
2019-07-31,18.37,MTRX,2019,7,Energy,Oil & Gas Equipment & Services,2900.0
2019-07-31,14.25,SITC,2019,7,Real Estate,REIT-Retail,361.0
2019-07-31,52.24,BOOM,2019,7,Energy,Oil & Gas Equipment & Services,741.0
2019-07-31,85.99,AIN,2019,7,Consumer Cyclical,Textile Manufacturing,4000.0
2019-07-31,22.03,PMT,2019,7,Real Estate,REIT-Mortgage,1.0
2019-07-31,21.98,MXL,2019,7,Technology,Semiconductors,697.0
2019-07-31,11.63,PTEN,2019,7,Energy,Oil & Gas Drilling,5800.0
2019-07-31,36.28,NBHC,2019,7,Financial Services,Banks-Regional,1229.0
2019-08-30,84.75,LCII,2019,8,Consumer Cyclical,Recreational Vehicles,10500.0
2019-08-30,48.91,IBTX,2019,8,Financial Services,Banks-Regional,1469.0
2019-08-30,21.74,PARR,2019,8,Energy,Oil & Gas Refining & Marketing,1408.0
2019-08-30,17.16,GEO,2019,8,Real Estate,REIT-Healthcare Facilities,23000.0
2019-08-30,17.45,GFF,2019,8,Industrials,Tools & Accessories,7400.0
2019-08-30,17.22,NX,2019,8,Industrials,Building Products & Equipment,3767.0
2019-08-30,8.9,AAOI,2019,8,Technology,Semiconductors,3115.0
2019-08-30,15.52,NFBK,2019,8,Financial Services,Banks-Regional,357.0
2019-08-30,33.22,SHOO,2019,8,Consumer Cyclical,Footwear & Accessories,2500.0
