,Ticker,pct change,Industry,Sector,FullTimeEmployees
421,GCO,-25.725849023403143,Consumer Cyclical,Apparel Retail,5650
422,DIN,-26.077713475847403,Consumer Cyclical,Restaurants,558
423,PIPR,-26.361386138613856,Financial Services,Capital Markets,1510
424,FELE,-26.563078061413243,Industrials,Specialty Industrial Machinery,5500
425,IRT,-26.764314247669773,Real Estate,REIT-Residential,410
426,RLGY,-26.806653940550852,Real Estate,Real Estate Services,10150
427,RDNT,-27.669902912621357,Healthcare,Diagnostics & Research,6165
428,BNED,-27.7386934673367,Consumer Cyclical,Specialty Retail,3400
429,ECPG,-27.99174690508941,Financial Services,Mortgage Finance,7300
430,CHEF,-28.237410071942453,Consumer Defensive,Food Distribution,2447
431,ADTN,-28.397212543554012,Technology,Communication Equipment,1790
432,HSTM,-28.45454545454546,Healthcare,Health Information Services,849
433,OSPN,-28.511655708308425,Technology,Software-Application,789
434,AXL,-28.563885955649422,Consumer Cyclical,Auto Parts,20000
435,GKOS,-28.75658161198865,Healthcare,Medical Instruments & Supplies,600
436,GHL,-28.90597693114297,Financial Services,Capital Markets,405
437,ECHO,-29.475232957332015,Industrials,Integrated Freight & Logistics,2513
438,KLIC,-29.991431019708653,Technology,Semiconductor Equipment & Materials,2544
439,ENDP,-30.03920287487749,Healthcare,Drug Manufacturers-Specialty & Generic,3172
440,WSR,-30.641132389675267,Real Estate,REIT-Retail,85
441,ENTA,-31.556632344033897,Healthcare,Biotechnology,141
442,FORR,-32.51404494382023,Industrials,Consulting Services,1823
443,HCI,-32.596843615494976,Financial Services,Insurance-Property & Casualty,413
444,SLCA,-34.54351308061932,Energy,Oil & Gas Equipment & Services,2177
445,ODP,-34.751773049645394,Consumer Cyclical,Specialty Retail,40000
446,NBR,-35.252643948296125,Energy,Oil & Gas Drilling,14000
447,NPO,-35.33302919708028,Industrials,Specialty Industrial Machinery,5300
448,BELFB,-36.032388663967616,Technology,Electronic Components,6935
449,RAVN,-37.435897435897445,Industrials,Specialty Industrial Machinery,1362
450,CMO,-37.52860411899312,Real Estate,REIT-Mortgage,14
451,TTGT,-37.60896637608968,Communication Services,Internet Content & Information,649
452,BCOR,-37.95918367346937,Financial Services,Asset Management,690
453,HZO,-38.49077090119435,Consumer Cyclical,Specialty Retail,1736
454,SNBR,-39.37412424100887,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4000
455,UNIT,-39.37934724451578,Real Estate,REIT-Specialty,899
456,OII,-39.552238805970134,Energy,Oil & Gas Equipment & Services,9100
457,PCRX,-39.796848547988,Healthcare,Drug Manufacturers-Specialty & Generic,606
458,MERC,-40.11049723756905,Basic Materials,Paper & Paper Products,2325
459,VRTV,-40.44726670347874,Industrials,Business Equipment & Supplies,8000
460,VECO,-41.8774319066148,Technology,Semiconductor Equipment & Materials,954
461,DAKT,-41.97247706422018,Technology,Computer Hardware,2395
462,ANDE,-42.20676572873853,Consumer Defensive,Food Distribution,2247
463,LXP,-42.625,Real Estate,REIT-Diversified,57
464,OSUR,-42.70186335403725,Healthcare,Medical Instruments & Supplies,472
465,PRAA,-42.75007206687808,Financial Services,Credit Services,3811
466,UIHC,-42.86549707602338,Financial Services,Insurance-Property & Casualty,363
467,ROG,-43.222803955788244,Technology,Electronic Components,3600
468,TGI,-43.547169811320764,Industrials,Aerospace & Defense,9989
469,OPI,-43.66729678638943,Real Estate,REIT-Office,0
470,PKE,-44.156706507304115,Industrials,Aerospace & Defense,136
471,GLUU,-44.44444444444443,Communication Services,Electronic Gaming & Multimedia,715
472,NYMT,-45.21575984990619,Real Estate,REIT-Mortgage,55
473,BLMN,-46.329188869153334,Consumer Cyclical,Restaurants,94000
474,PMT,-47.509829619921376,Real Estate,REIT-Mortgage,1
475,XHR,-48.401826484018265,Real Estate,REIT-Hotel & Motel,48
476,CXW,-48.433371083427716,Real Estate,REIT-Specialty,14075
477,DBI,-49.036043587594314,Consumer Cyclical,Apparel Retail,15800
478,POWL,-49.865539761813274,Industrials,Electrical Equipment & Parts,1997
479,GEO,-50.53614666205466,Real Estate,REIT-Healthcare Facilities,23000
480,DRH,-50.56994818652849,Real Estate,REIT-Hotel & Motel,31
481,OIS,-50.715596330275226,Energy,Oil & Gas Equipment & Services,2337
482,QEP,-50.89552238805969,Energy,Oil & Gas E&P,248
483,HTLD,-50.940070505287906,Industrials,Trucking,4050
484,RWT,-50.98484848484849,Real Estate,REIT-Mortgage,372
485,CLDT,-52.001953124999986,Real Estate,REIT-Hotel & Motel,39
486,MTOR,-53.293413173652716,Consumer Cyclical,Auto Parts,8600
487,PDFS,-53.32103321033211,Technology,Software-Application,353
488,PRDO,-53.71900826446282,Consumer Defensive,Education & Training Services,2250
489,BBBY,-54.963730569948176,Consumer Cyclical,Specialty Retail,55000
490,HIBB,-55.55555555555556,Consumer Cyclical,Specialty Retail,3500
491,WDR,-56.001395673412425,Financial Services,Asset Management,1162
492,CHS,-56.3261480787254,Consumer Cyclical,Apparel Retail,4788
493,DHC,-56.94070080862533,Real Estate,REIT-Healthcare Facilities,0
494,TG,-57.04845814977975,Basic Materials,Specialty Chemicals,3000
495,DNOW,-57.71175726927938,Energy,Oil & Gas Equipment & Services,2600
496,BCC,-58.401880141010565,Basic Materials,Lumber & Wood Production,5900
497,LPSN,-58.518518518518505,Technology,Software-Application,1213
498,ANGO,-58.52553542009885,Healthcare,Medical Instruments & Supplies,800
499,GTLS,-58.6859688195991,Industrials,Specialty Industrial Machinery,5743
500,KN,-59.114778694673674,Technology,Communication Equipment,8500
501,GBX,-59.19681177191908,Industrials,Railroads,10600
502,TVTY,-60.21756021756024,Healthcare,Medical Care Facilities,1000
503,HMSY,-60.332252836304704,Healthcare,Health Information Services,3100
504,EXPO,-60.44044044044043,Industrials,Consulting Services,901
505,CLW,-62.57412694926421,Basic Materials,Paper & Paper Products,3290
506,BOOT,-64.19853539462979,Consumer Cyclical,Apparel Retail,1100
507,CMTL,-64.45993031358884,Technology,Communication Equipment,2034
508,BKE,-65.00974658869396,Consumer Cyclical,Apparel Retail,2800
509,WWW,-68.4619988031119,Consumer Cyclical,Footwear & Accessories,4000
510,FBP,-68.92307692307693,Financial Services,Banks-Regional,2674
511,UCTT,-71.87500000000001,Technology,Semiconductor Equipment & Materials,3940
512,AMBC,-73.52732434350602,Financial Services,Insurance-Specialty,103
513,SSTK,-74.0568954854669,Communication Services,Internet Content & Information,1116
514,ARCB,-74.19354838709677,Industrials,Trucking,13000
515,RYAM,-74.87231869254344,Basic Materials,Chemicals,4000
516,FRGI,-75.80357142857143,Consumer Cyclical,Restaurants,10480
517,CPRI,-76.70993509735398,Consumer Cyclical,Apparel Manufacturing,10834
518,CYH,-77.42178665661514,Healthcare,Medical Care Facilities,63000
519,DXPE,-79.91228070175438,Industrials,Industrial Distribution,2747
520,APEI,-80.38688876947879,Consumer Defensive,Education & Training Services,1410
521,M,-82.61863922241282,Consumer Cyclical,Department Stores,123000
522,ENSG,-83.38488731771984,Healthcare,Medical Care Facilities,24500
523,HSC,-87.30964467005076,Industrials,Specialty Industrial Machinery,10500
524,FARO,-87.50000000000001,Technology,Scientific & Technical Instruments,1818
525,HLIT,-87.96068796068795,Technology,Communication Equipment,1162
526,RRC,-88.01300284437222,Energy,Oil & Gas E&P,655
527,SAIA,-89.25842696629213,Industrials,Trucking,10400
528,SM,-92.3702950152594,Energy,Oil & Gas E&P,530
529,UNFI,-96.34146341463415,Consumer Defensive,Food Distribution,28300
530,WRLD,-97.97843665768194,Financial Services,Credit Services,3744
531,UIS,-98.46153846153844,Technology,Information Technology Services,20800
532,CRMT,-98.98838516298238,Consumer Cyclical,Auto & Truck Dealerships,1750
533,VTOL,-101.97309417040357,Energy,Oil & Gas Equipment & Services,0
534,BOOM,-102.57510729613732,Energy,Oil & Gas Equipment & Services,741
535,LOCO,-103.72129849564529,Consumer Cyclical,Restaurants,5005
536,EZPW,-106.6132264529058,Financial Services,Credit Services,6800
537,LNTH,-118.04733727810653,Healthcare,Diagnostics & Research,508
538,GIII,-119.61138725711704,Consumer Cyclical,Apparel Retail,4000
539,OFG,-119.94535519125684,Financial Services,Banks-Regional,2405
540,CSII,-125.462962962963,Healthcare,Medical Devices,779
541,TWI,-126.90355329949239,Industrials,Farm & Heavy Construction Machinery,6200
542,RCII,-128.99131596526388,Industrials,Rental & Leasing Services,14500
543,ZUMZ,-146.62698412698413,Consumer Cyclical,Apparel Retail,2575
544,SJI,-147.66156462585036,Utilities,Utilities-Diversified,1100
545,ATI,-153.6,Industrials,Metal Fabrication,8100
546,FOSL,-167.5054704595186,Consumer Cyclical,Luxury Goods,10200
547,ENVA,-191.22541603630862,Financial Services,Credit Services,1325
548,TMST,-222.1957040572792,Basic Materials,Steel,2055
549,DDD,-234.63751438434986,Technology,Computer Hardware,2472
550,SWN,-248.66385372714484,Energy,Oil & Gas E&P,923
551,HLX,-256.84410646387835,Energy,Oil & Gas Equipment & Services,1650
552,LL,-263.7672811059908,Consumer Cyclical,Home Improvement Retail,2090
553,CLF,-306.3291139240506,Basic Materials,Steel,2372
554,SXC,-335.1585014409221,Basic Materials,Coking Coal,1171
555,BCEI,-394.876660341556,Energy,Oil & Gas E&P,125
556,CENX,-422.8506787330316,Basic Materials,Aluminum,2079
557,SPXC,-795.7127545551982,Industrials,Specialty Industrial Machinery,4500
