,Ticker,pct change,Industry,Sector,FullTimeEmployees
428,EGRX,9.37736324678598,Healthcare,Drug Manufacturers-Specialty & Generic,108
429,TILE,8.94878706199461,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4110
430,FWRD,8.906711692697353,Industrials,Integrated Freight & Logistics,4640
431,NX,8.81773399014778,Industrials,Building Products & Equipment,3767
432,IRET,8.555399719495096,Real Estate,REIT-Residential,361
433,AJRD,8.356545961002785,Industrials,Aerospace & Defense,4814
434,CMO,8.34151128557409,Real Estate,REIT-Mortgage,14
435,PSMT,8.311377245508979,Consumer Defensive,Discount Stores,9500
436,AMWD,8.305647840531561,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900
437,CLDT,8.22384428223845,Real Estate,REIT-Hotel & Motel,39
438,BCC,8.177777777777777,Basic Materials,Lumber & Wood Production,5900
439,SWM,7.753129804524492,Basic Materials,Paper & Paper Products,3400
440,CCRN,7.751441383728373,Industrials,Staffing & Employment Services,1700
441,AVA,7.401850462615656,Utilities,Utilities-Diversified,1920
442,TBI,7.342799188640969,Industrials,Staffing & Employment Services,6200
443,RDNT,7.286821705426353,Healthcare,Diagnostics & Research,6165
444,CPRI,7.166123778501625,Consumer Cyclical,Apparel Manufacturing,10834
445,SNBR,6.89655172413794,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4000
446,TTGT,6.7995310668229685,Communication Services,Internet Content & Information,649
447,SPSC,6.596079553584203,Technology,Software-Infrastructure,1363
448,INVA,6.355140186915885,Healthcare,Biotechnology,5
449,CTB,6.1518661518661535,Consumer Cyclical,Auto Parts,8720
450,CPK,5.944734876773718,Utilities,Utilities-Regulated Gas,955
451,MTSC,5.8201058201058276,Technology,Scientific & Technical Instruments,3500
452,LNN,5.723093419112714,Industrials,Farm & Heavy Construction Machinery,1125
453,FSS,5.253042921204358,Industrials,Pollution & Treatment Controls,3600
454,LTC,5.214985100042563,Real Estate,REIT-Healthcare Facilities,22
455,MTH,5.1436781609195386,Consumer Cyclical,Residential Construction,1510
456,LMNX,5.140879881364306,Healthcare,Medical Instruments & Supplies,1257
457,AVAV,4.919865821841211,Industrials,Aerospace & Defense,823
458,AGYS,4.440154440154432,Technology,Software-Application,1275
459,ARI,4.33212996389892,Real Estate,REIT-Mortgage,0
460,BNED,3.923278116826513,Consumer Cyclical,Specialty Retail,3400
461,ATNI,3.9186322226382138,Communication Services,Telecom Services,1700
462,TGI,3.7735849056603774,Industrials,Aerospace & Defense,9989
463,ALGT,3.563701923076927,Industrials,Airlines,4275
464,SHAK,3.3808326348141966,Consumer Cyclical,Restaurants,7603
465,CONN,2.6086956521739135,Consumer Cyclical,Specialty Retail,4200
466,DRQ,2.3480432972522842,Energy,Oil & Gas Equipment & Services,1444
467,BLMN,2.0521353300055516,Consumer Cyclical,Restaurants,94000
468,OMI,1.813544913573252,Healthcare,Medical Distribution,15400
469,SSP,1.81065700982927,Communication Services,Broadcasting,5900
470,COKE,1.649426894045283,Consumer Defensive,Beverages-Non-Alcoholic,14800
471,EHTH,1.5023474178403768,Financial Services,Insurance Brokers,1500
472,LOCO,1.4634146341463534,Consumer Cyclical,Restaurants,5005
473,AWR,0.35118525021949887,Utilities,Utilities-Regulated Water,841
474,NXGN,0.3041825095057104,Healthcare,Health Information Services,2754
475,PVAC,0.0,Energy,Oil & Gas E&P,94
476,KALU,-0.06435834727763826,Basic Materials,Aluminum,2585
477,EAT,-0.42398546335554377,Consumer Cyclical,Restaurants,62200
478,TPRE,-0.8658008658008627,Financial Services,Insurance-Reinsurance,35
479,ENSG,-1.0805943268797766,Healthcare,Medical Care Facilities,24500
480,RPAI,-1.1741682974559668,Real Estate,REIT-Retail,215
481,QNST,-1.3297872340425603,Communication Services,Advertising Agencies,592
482,RC,-1.33828996282529,Real Estate,REIT-Mortgage,500
483,NTUS,-1.3793103448275978,Healthcare,Medical Devices,1484
484,SYKE,-2.0097020097020164,Technology,Information Technology Services,54900
485,VGR,-2.550571679859287,Consumer Defensive,Tobacco,1418
486,UIHC,-2.5759577278731753,Financial Services,Insurance-Property & Casualty,363
487,RGS,-2.892561983471074,Consumer Cyclical,Personal Services,7000
488,RPT,-3.0759951749095396,Real Estate,REIT-Retail,104
489,GME,-3.7608867775138526,Consumer Cyclical,Specialty Retail,14000
490,MD,-4.200420042004197,Healthcare,Medical Care Facilities,9480
491,SBH,-4.314912944738823,Consumer Cyclical,Specialty Retail,30000
492,AKR,-4.345165238678097,Real Estate,REIT-Retail,118
493,KFY,-4.689092762487255,Industrials,Staffing & Employment Services,8198
494,CHUY,-5.362095531587041,Consumer Cyclical,Restaurants,9000
495,PLAB,-5.663716814159281,Technology,Semiconductor Equipment & Materials,1728
496,DBI,-6.004415011037541,Consumer Cyclical,Apparel Retail,15800
497,BBBY,-6.2253937007874045,Consumer Cyclical,Specialty Retail,55000
498,GCO,-6.50563607085346,Consumer Cyclical,Apparel Retail,5650
499,MIK,-6.601466992665044,Consumer Cyclical,Specialty Retail,12000
500,SFBS,-7.024572649572656,Financial Services,Banks-Regional,496
501,PRLB,-7.088607594936709,Industrials,Metal Fabrication,2535
502,WETF,-7.719928186714537,Financial Services,Asset Management,211
503,GCI,-8.317698561601002,Communication Services,Publishing,21255
504,VIVO,-8.75706214689266,Healthcare,Diagnostics & Research,0
505,PRFT,-8.919382504288178,Technology,Information Technology Services,3454
506,OFIX,-9.093421779988942,Healthcare,Medical Devices,1055
507,BJRI,-9.134860050890595,Consumer Cyclical,Restaurants,22725
508,HSII,-9.151138716356112,Industrials,Staffing & Employment Services,1746
509,RRGB,-9.468085106382986,Consumer Cyclical,Restaurants,24586
510,ZYXI,-10.000000000000009,Healthcare,Medical Devices,283
511,DBD,-10.218687872763422,Technology,Software-Application,22000
512,DIN,-10.285714285714288,Consumer Cyclical,Restaurants,558
513,RCM,-11.11111111111111,Healthcare,Health Information Services,19000
514,RGR,-11.669829222011382,Industrials,Aerospace & Defense,1609
515,SPPI,-11.963882618510164,Healthcare,Biotechnology,146
516,SITC,-12.049770792403406,Real Estate,REIT-Retail,361
517,M,-12.845573862049688,Consumer Cyclical,Department Stores,123000
518,KRG,-12.862010221465075,Real Estate,REIT-Retail,133
519,OSPN,-13.55311355311355,Technology,Software-Application,789
520,GLUU,-13.917525773195877,Communication Services,Electronic Gaming & Multimedia,715
521,ODP,-13.938053097345152,Consumer Cyclical,Specialty Retail,40000
522,MATX,-14.184797965526974,Industrials,Marine Shipping,1988
523,CALM,-14.25014148273911,Consumer Defensive,Farm Products,3461
524,PAHC,-14.505119453924904,Healthcare,Drug Manufacturers-Specialty & Generic,1700
525,MNRO,-14.947552447552443,Consumer Cyclical,Auto Parts,8184
526,SLP,-15.129533678756465,Healthcare,Health Information Services,129
527,EPAY,-15.187849720223824,Technology,Software-Infrastructure,2000
528,LCI,-15.691609977324267,Healthcare,Drug Manufacturers-Specialty & Generic,954
529,OXM,-16.181606519208376,Consumer Cyclical,Apparel Manufacturing,6100
530,PRSC,-16.688567674113013,Healthcare,Medical Care Facilities,3800
531,CAMP,-17.24137931034483,Technology,Communication Equipment,1080
532,CXW,-17.784137367129997,Real Estate,REIT-Specialty,14075
533,IVC,-18.084291187739456,Healthcare,Medical Devices,3900
534,THRM,-18.197932053175762,Consumer Cyclical,Auto Parts,11000
535,OII,-19.99291031549096,Energy,Oil & Gas Equipment & Services,9100
536,RCII,-21.06666666666666,Industrials,Rental & Leasing Services,14500
537,FRGI,-21.943048576214395,Consumer Cyclical,Restaurants,10480
538,SIG,-23.063865902821977,Consumer Cyclical,Luxury Goods,26126
539,CRVL,-24.644808743169385,Financial Services,Insurance Brokers,3824
540,BKE,-24.649122807017548,Consumer Cyclical,Apparel Retail,2800
541,PBF,-25.50215208034434,Energy,Oil & Gas Refining & Marketing,3442
542,FOSL,-26.063418406805887,Consumer Cyclical,Luxury Goods,10200
543,VRA,-26.109215017064834,Consumer Cyclical,Footwear & Accessories,2700
544,RLGY,-27.477652545666526,Real Estate,Real Estate Services,10150
545,MPAA,-27.674591381872197,Consumer Cyclical,Auto Parts,4012
546,LPG,-28.867235079171728,Energy,Oil & Gas Midstream,585
547,PBI,-28.900592495062533,Industrials,Business Equipment & Supplies,11000
548,VSTO,-30.650406504065046,Consumer Cyclical,Leisure,4400
549,ITGR,-31.10356536502547,Healthcare,Medical Devices,8250
550,CATO,-34.07579787234043,Consumer Cyclical,Apparel Retail,10060
551,CROX,-34.25655976676386,Consumer Cyclical,Footwear & Accessories,3803
552,MDRX,-34.96571988246815,Healthcare,Health Information Services,9600
553,AMCX,-39.07145586549484,Communication Services,Broadcasting,2114
554,WDR,-40.64582265504868,Financial Services,Asset Management,1162
555,BMI,-51.096075778078465,Industrials,Electrical Equipment & Parts,1567
556,GES,-53.223140495867774,Consumer Cyclical,Apparel Retail,15800
557,COOP,-56.129032258064505,Financial Services,Mortgage Finance,9100
558,PARR,-64.5116918844567,Energy,Oil & Gas Refining & Marketing,1408
559,CMTL,-64.72573839662448,Technology,Communication Equipment,2034
560,GIII,-66.98240866035184,Consumer Cyclical,Apparel Retail,4000
561,VRTU,-78.02547770700636,Technology,Information Technology Services,22883
562,PCRX,-83.96284829721364,Healthcare,Drug Manufacturers-Specialty & Generic,606
563,CORE,-88.73926166705365,Consumer Defensive,Food Distribution,8555
564,USNA,-107.35294117647058,Consumer Defensive,Household & Personal Products,1909
565,ANF,-118.66666666666666,Consumer Cyclical,Apparel Retail,8000
566,CPSI,-122.58474576271186,Healthcare,Health Information Services,2000
567,MYGN,-133.77324535092978,Healthcare,Diagnostics & Research,2700
568,BCEI,-179.41176470588235,Energy,Oil & Gas E&P,125
569,ENDP,-236.79417122040073,Healthcare,Drug Manufacturers-Specialty & Generic,3172
570,CYH,-284.25760286225403,Healthcare,Medical Care Facilities,63000
