,Ticker,pct change,Industry,Sector,FullTimeEmployees
421,CUBI,-13.181577554261507,Financial Services,Banks-Regional,881
422,PLAB,-13.398402839396628,Technology,Semiconductor Equipment & Materials,1728
423,LPG,-13.494809688581302,Energy,Oil & Gas Midstream,585
424,SHOO,-13.880685174246906,Consumer Cyclical,Footwear & Accessories,2500
425,IOSP,-13.909306796336079,Basic Materials,Specialty Chemicals,2000
426,TPRE,-14.031413612565444,Financial Services,Insurance-Reinsurance,35
427,BRC,-14.30635838150289,Industrials,Security & Protection Services,5400
428,VBTX,-14.424242424242426,Financial Services,Banks-Regional,676
429,EGRX,-14.461931093151842,Healthcare,Drug Manufacturers-Specialty & Generic,108
430,CEIX,-14.507042253521144,Energy,Thermal Coal,1792
431,AXL,-14.925373134328373,Consumer Cyclical,Auto Parts,20000
432,NBTB,-15.073081607795357,Financial Services,Banks-Regional,1788
433,DRH,-15.119047619047613,Real Estate,REIT-Hotel & Motel,31
434,AMWD,-15.142287094403025,Consumer Cyclical,"Furnishings, Fixtures & Appliances",9900
435,AVD,-15.37986411365039,Basic Materials,Agricultural Inputs,671
436,WABC,-15.578256110908425,Financial Services,Banks-Regional,737
437,TBI,-15.681098204857438,Industrials,Staffing & Employment Services,6200
438,AMSF,-16.261682242990656,Financial Services,Insurance-Specialty,431
439,PLT,-16.322397731875242,Technology,Communication Equipment,6584
440,LTC,-16.330645161290313,Real Estate,REIT-Healthcare Facilities,22
441,RGP,-16.6156202143951,Industrials,Consulting Services,929
442,UFI,-16.70281995661604,Consumer Cyclical,Textile Manufacturing,2560
443,CCOI,-16.776424102732967,Communication Services,Telecom Services,1110
444,INVA,-16.941973739940703,Healthcare,Biotechnology,5
445,SXC,-17.365269461077848,Basic Materials,Coking Coal,1171
446,TVTY,-17.635869565217398,Healthcare,Medical Care Facilities,1000
447,CSII,-17.77374156720291,Healthcare,Medical Devices,779
448,MTDR,-17.926045016077175,Energy,Oil & Gas E&P,304
449,GNL,-17.98520204894707,Real Estate,REIT-Office,1
450,RDNT,-18.1675392670157,Healthcare,Diagnostics & Research,6165
451,IPAR,-19.052540913006034,Consumer Defensive,Household & Personal Products,402
452,NP,-19.106344950848968,Basic Materials,Paper & Paper Products,2324
453,DAKT,-19.191919191919197,Technology,Computer Hardware,2395
454,BJRI,-19.208870242733006,Consumer Cyclical,Restaurants,22725
455,ROIC,-19.46647440519107,Real Estate,REIT-Retail,73
456,LCI,-19.705882352941188,Healthcare,Drug Manufacturers-Specialty & Generic,954
457,SITC,-19.9056603773585,Real Estate,REIT-Retail,361
458,TMP,-19.919208803454513,Financial Services,Banks-Regional,934
459,GIII,-19.920669898633754,Consumer Cyclical,Apparel Retail,4000
460,AJRD,-19.949320433079944,Industrials,Aerospace & Defense,4814
461,DCOM,-19.962917181705812,Financial Services,Banks-Regional,421
462,OXM,-19.986168741355467,Consumer Cyclical,Apparel Manufacturing,6100
463,PUMP,-20.246913580246922,Energy,Oil & Gas Equipment & Services,2200
464,ENTA,-20.364315740308264,Healthcare,Biotechnology,141
465,AIR,-20.486700622524033,Industrials,Aerospace & Defense,4200
466,ATNI,-20.587622421337766,Communication Services,Telecom Services,1700
467,FDP,-20.59953881629516,Consumer Defensive,Farm Products,38000
468,AMBC,-20.868584320360966,Financial Services,Insurance-Specialty,103
469,TRST,-21.068702290076335,Financial Services,Banks-Regional,771
470,RES,-21.122994652406415,Energy,Oil & Gas Equipment & Services,2700
471,MRTN,-21.332554061952088,Industrials,Trucking,4087
472,SCHL,-21.856508875739657,Communication Services,Publishing,8300
473,CLB,-22.404181184669,Energy,Oil & Gas Equipment & Services,3800
474,B,-22.541222114451998,Industrials,Specialty Industrial Machinery,5749
475,LNTH,-22.791023842917262,Healthcare,Diagnostics & Research,508
476,VRA,-22.978177150192554,Consumer Cyclical,Footwear & Accessories,2700
477,FHB,-23.24003392705683,Financial Services,Banks-Regional,2099
478,RUTH,-23.94195888754535,Consumer Cyclical,Restaurants,5740
479,PAHC,-23.99372713016205,Healthcare,Drug Manufacturers-Specialty & Generic,1700
480,CVCO,-24.172717698575475,Consumer Cyclical,Residential Construction,5000
481,XHR,-24.18604651162791,Real Estate,REIT-Hotel & Motel,48
482,DRQ,-24.27833485262839,Energy,Oil & Gas Equipment & Services,1444
483,SKYW,-24.932065217391315,Industrials,Airlines,13700
484,SCSC,-25.00895736295235,Technology,Electronics & Computer Distribution,2200
485,MNRO,-25.024925224327028,Consumer Cyclical,Auto Parts,8184
486,HSTM,-25.12242899118511,Healthcare,Health Information Services,849
487,CATM,-25.80374615599663,Industrials,Business Equipment & Supplies,1987
488,EZPW,-25.910931174089054,Financial Services,Credit Services,6800
489,POWI,-26.025806451612905,Technology,Semiconductors,699
490,NWBI,-26.446945337620587,Financial Services,Banks-Regional,2523
491,BRKL,-26.66666666666666,Financial Services,Banks-Regional,763
492,SBH,-26.75474814203138,Consumer Cyclical,Specialty Retail,30000
493,PFBC,-26.760860396457186,Financial Services,Banks-Regional,279
494,FCF,-26.829268292682922,Financial Services,Banks-Regional,1399
495,TMST,-26.838966202783293,Basic Materials,Steel,2055
496,FMBI,-27.168367346938787,Financial Services,Banks-Regional,2122
497,BDN,-27.510204081632644,Real Estate,REIT-Office,337
498,CUTR,-27.68463978251019,Healthcare,Medical Devices,447
499,AVA,-27.828054298642535,Utilities,Utilities-Diversified,1920
500,DIN,-27.86860656967151,Consumer Cyclical,Restaurants,558
501,WRE,-27.899159663865547,Real Estate,REIT-Office,125
502,PFS,-28.87005649717514,Financial Services,Banks-Regional,968
503,EIG,-28.890903596252627,Financial Services,Insurance-Specialty,704
504,PLCE,-29.183806018618757,Consumer Cyclical,Apparel Retail,3900
505,HOPE,-29.395348837209305,Financial Services,Banks-Regional,1416
506,MATW,-29.7635605006954,Industrials,Conglomerates,11000
507,SJI,-30.012663571127053,Utilities,Utilities-Diversified,1100
508,ALEX,-30.041641879833442,Real Estate,REIT-Diversified,793
509,EPRT,-30.174446016030167,Real Estate,REIT-Diversified,27
510,GCO,-30.198675496688747,Consumer Cyclical,Apparel Retail,5650
511,SKT,-30.392156862745097,Real Estate,REIT-Retail,285
512,TISI,-30.518234165067177,Industrials,Specialty Business Services,5500
513,PMT,-30.838491840180083,Real Estate,REIT-Mortgage,1
514,NFBK,-31.322314049586787,Financial Services,Banks-Regional,357
515,RPAI,-31.351351351351354,Real Estate,REIT-Retail,215
516,RC,-31.719128329297817,Real Estate,REIT-Mortgage,500
517,CAL,-31.8557475582269,Consumer Cyclical,Footwear & Accessories,11400
518,QEP,-32.63598326359832,Energy,Oil & Gas E&P,248
519,NMIH,-33.00000000000001,Financial Services,Insurance-Property & Casualty,261
520,CRS,-33.759676876472575,Industrials,Metal Fabrication,4600
521,AAOI,-34.36385255648038,Technology,Semiconductors,3115
522,FFBC,-36.04980192416523,Financial Services,Banks-Regional,2065
523,CMO,-36.09271523178809,Real Estate,REIT-Mortgage,14
524,POWL,-37.018592297476765,Industrials,Electrical Equipment & Parts,1997
525,CLDT,-37.39495798319329,Real Estate,REIT-Hotel & Motel,39
526,CRY,-37.94063079777366,Healthcare,Medical Devices,1200
527,OPI,-38.16483962647179,Real Estate,REIT-Office,0
528,PRDO,-38.473520249221195,Consumer Defensive,Education & Training Services,2250
529,TGI,-38.60244233378561,Industrials,Aerospace & Defense,9989
530,PTEN,-38.81118881118882,Energy,Oil & Gas Drilling,5800
531,NWN,-41.90678785534712,Utilities,Utilities-Regulated Gas,1200
532,BPFH,-42.14463840399004,Financial Services,Banks-Regional,779
533,BFS,-42.71676300578035,Real Estate,REIT-Retail,116
534,AGO,-43.071161048689156,Financial Services,Insurance-Specialty,441
535,OII,-43.46820809248555,Energy,Oil & Gas Equipment & Services,9100
536,TCMD,-44.744976816074185,Healthcare,Medical Devices,629
537,EHTH,-44.80859267419442,Financial Services,Insurance Brokers,1500
538,TRHC,-45.21130282570642,Healthcare,Health Information Services,1286
539,DXPE,-45.7335014712064,Industrials,Industrial Distribution,2747
540,HAFC,-46.515679442508706,Financial Services,Banks-Regional,633
541,MDP,-47.37616478666013,Communication Services,Publishing,5290
542,GWB,-47.823911955978005,Financial Services,Banks-Regional,1607
543,ECOL,-47.97260273972602,Industrials,Waste Management,3800
544,HA,-48.061603823685616,Industrials,Airlines,7087
545,CPF,-48.3681112894596,Financial Services,Banks-Regional,789
546,M,-48.51024208566107,Consumer Cyclical,Department Stores,123000
547,DNOW,-50.07496251874063,Energy,Oil & Gas Equipment & Services,2600
548,UBA,-51.13333333333334,Real Estate,REIT-Retail,105
549,BHLB,-51.83387270765911,Financial Services,Banks-Regional,1507
550,CHEF,-53.06980656013456,Consumer Defensive,Food Distribution,2447
551,AAT,-53.34904072702794,Real Estate,REIT-Diversified,199
552,PARR,-53.35365853658538,Energy,Oil & Gas Refining & Marketing,1408
553,FSP,-53.53535353535352,Real Estate,REIT-Office,37
554,NTUS,-53.83480825958702,Healthcare,Medical Devices,1484
555,HT,-53.85527876631081,Real Estate,REIT-Hotel & Motel,49
556,STBA,-53.994264645637045,Financial Services,Banks-Regional,1201
557,MYGN,-54.90196078431371,Healthcare,Diagnostics & Research,2700
558,ARI,-55.44217687074832,Real Estate,REIT-Mortgage,0
559,SM,-56.12244897959183,Energy,Oil & Gas E&P,530
560,UVE,-57.94938351719663,Financial Services,Insurance-Property & Casualty,805
561,RPT,-58.70307167235496,Real Estate,REIT-Retail,104
562,WSR,-60.14669926650367,Real Estate,REIT-Retail,85
563,CMTL,-60.968819599109125,Technology,Communication Equipment,2034
564,CLI,-61.58940397350994,Real Estate,REIT-Office,283
565,HP,-62.720706260032074,Energy,Oil & Gas Drilling,4138
566,AKR,-63.82838283828383,Real Estate,REIT-Retail,118
567,AHH,-64.18979409131602,Real Estate,REIT-Diversified,169
568,PLAY,-64.7453833240067,Consumer Cyclical,Restaurants,15908
569,RGS,-64.75583864118896,Consumer Cyclical,Personal Services,7000
570,GEO,-64.92693110647181,Real Estate,REIT-Healthcare Facilities,23000
571,PRA,-65.32389765922699,Financial Services,Insurance-Property & Casualty,961
572,VREX,-65.3708133971292,Healthcare,Medical Devices,2000
573,BCOR,-65.93083149374542,Financial Services,Asset Management,690
574,NYMT,-66.2303664921466,Real Estate,REIT-Mortgage,55
575,RRGB,-69.78305785123966,Consumer Cyclical,Restaurants,24586
576,DLX,-70.61946902654869,Communication Services,Advertising Agencies,6388
577,UFCS,-71.41750580945003,Financial Services,Insurance-Property & Casualty,1173
578,UHT,-71.60545353366723,Real Estate,REIT-Healthcare Facilities,0
579,TILE,-73.27586206896551,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4110
580,CATO,-74.91821155943292,Consumer Cyclical,Apparel Retail,10060
581,ARR,-76.85950413223142,Real Estate,REIT-Mortgage,0
582,DHC,-78.70370370370368,Real Estate,REIT-Healthcare Facilities,0
583,GPMT,-81.26858275520317,Real Estate,REIT-Mortgage,0
584,HLX,-90.8466819221968,Energy,Oil & Gas Equipment & Services,1650
585,DBI,-90.88471849865952,Consumer Cyclical,Apparel Retail,15800
586,VVI,-92.42155121373592,Industrials,Specialty Business Services,5361
587,UIHC,-93.14285714285715,Financial Services,Insurance-Property & Casualty,363
588,RWT,-96.76339285714283,Real Estate,REIT-Mortgage,372
589,PVAC,-97.87037037037037,Energy,Oil & Gas E&P,94
590,ANIP,-100.4526349822179,Healthcare,Drug Manufacturers-Specialty & Generic,338
591,OIS,-103.78071833648393,Energy,Oil & Gas Equipment & Services,2337
592,CXW,-105.54123711340206,Real Estate,REIT-Specialty,14075
593,MTRX,-112.91005291005294,Energy,Oil & Gas Equipment & Services,2900
594,GCI,-132.319391634981,Communication Services,Publishing,21255
595,MCS,-132.4561403508772,Communication Services,Entertainment,3465
596,TALO,-146.24017957351293,Energy,Oil & Gas E&P,440
597,CHS,-157.61589403973508,Consumer Cyclical,Apparel Retail,4788
598,PBF,-274.48559670781896,Energy,Oil & Gas Refining & Marketing,3442
599,IVR,-418.9910979228486,Real Estate,REIT-Mortgage,0
