,Ticker,pct change,Industry,Sector,FullTimeEmployees
420,OSPN,-9.352517985611502,Technology,Software-Application,789
421,CBB,-10.071942446043154,Communication Services,Telecom Services,4400
422,HP,-10.08663366336633,Energy,Oil & Gas Drilling,4138
423,RPT,-10.386965376782085,Real Estate,REIT-Retail,104
424,CSGS,-10.451848471017797,Technology,Software-Infrastructure,4339
425,SCSC,-10.474860335195531,Technology,Electronics & Computer Distribution,2200
426,NXGN,-10.530191458026508,Healthcare,Health Information Services,2754
427,CORE,-10.607979734008872,Consumer Defensive,Food Distribution,8555
428,NBTB,-10.70652173913045,Financial Services,Banks-Regional,1788
429,TMST,-10.994075049374588,Basic Materials,Steel,2055
430,SMP,-11.044310843910045,Consumer Cyclical,Auto Parts,4200
431,LXP,-11.088082901554406,Real Estate,REIT-Diversified,57
432,ALGT,-11.147011308562197,Industrials,Airlines,4275
433,DAKT,-11.281489594742599,Technology,Computer Hardware,2395
434,TMP,-11.309157959434547,Financial Services,Banks-Regional,934
435,RPAI,-11.38392857142858,Real Estate,REIT-Retail,215
436,THRM,-11.49606299212598,Consumer Cyclical,Auto Parts,11000
437,AAT,-12.264644351464428,Real Estate,REIT-Diversified,199
438,PLT,-12.306470821754656,Technology,Communication Equipment,6584
439,EGHT,-12.411347517730496,Technology,Software-Application,1675
440,HLX,-12.466843501326265,Energy,Oil & Gas Equipment & Services,1650
441,MRTN,-12.561576354679808,Industrials,Trucking,4087
442,DORM,-12.88845273143604,Consumer Cyclical,Auto Parts,2732
443,FHB,-13.0568882796436,Financial Services,Banks-Regional,2099
444,ADTN,-13.178294573643395,Technology,Communication Equipment,1790
445,IRET,-13.380281690140858,Real Estate,REIT-Residential,361
446,CCRN,-13.401253918495303,Industrials,Staffing & Employment Services,1700
447,HZO,-13.492063492063497,Consumer Cyclical,Specialty Retail,1736
448,MLI,-13.632514817950883,Industrials,Metal Fabrication,4964
449,GPI,-13.836832464421597,Consumer Cyclical,Auto & Truck Dealerships,15296
450,GLT,-13.852611940298502,Basic Materials,Paper & Paper Products,2557
451,SCHL,-14.136125654450266,Communication Services,Publishing,8300
452,EAT,-14.572605561277024,Consumer Cyclical,Restaurants,62200
453,HOPE,-14.575342465753424,Financial Services,Banks-Regional,1416
454,AGO,-14.880425155004428,Financial Services,Insurance-Specialty,441
455,HT,-14.885057471264368,Real Estate,REIT-Hotel & Motel,49
456,CFFN,-15.21252796420581,Financial Services,Banks-Regional,668
457,RMAX,-15.567010309278345,Real Estate,Real Estate Services,500
458,TG,-15.885416666666671,Basic Materials,Specialty Chemicals,3000
459,OSIS,-15.98322460391427,Technology,Electronic Components,6758
460,AKR,-16.374269005847957,Real Estate,REIT-Retail,118
461,AZZ,-16.536203522504884,Industrials,Electrical Equipment & Parts,4343
462,SENEA,-16.58536585365854,Consumer Defensive,Packaged Foods,3200
463,M,-17.268757443429923,Consumer Cyclical,Department Stores,123000
464,PATK,-17.710583153347727,Consumer Cyclical,Recreational Vehicles,7500
465,SANM,-18.03030303030304,Technology,Electronic Components,30000
466,FSP,-18.715083798882677,Real Estate,REIT-Office,37
467,MATX,-19.50402144772117,Industrials,Marine Shipping,1988
468,ASTE,-19.623931623931632,Industrials,Farm & Heavy Construction Machinery,3582
469,AXL,-19.788608338226645,Consumer Cyclical,Auto Parts,20000
470,PRAA,-19.879518072289137,Financial Services,Credit Services,3811
471,FDP,-20.096496748479122,Consumer Defensive,Farm Products,38000
472,LDL,-20.19704433497537,Industrials,Specialty Industrial Machinery,3250
473,ANDE,-21.18780096308187,Consumer Defensive,Food Distribution,2247
474,CLF,-21.63661581137309,Basic Materials,Steel,2372
475,PTEN,-21.86006084311168,Energy,Oil & Gas Drilling,5800
476,BNED,-21.96601941747573,Consumer Cyclical,Specialty Retail,3400
477,KRG,-22.551020408163254,Real Estate,REIT-Retail,133
478,KN,-22.91950886766712,Technology,Communication Equipment,8500
479,CMO,-23.35260115606936,Real Estate,REIT-Mortgage,14
480,DFIN,-23.550538737814264,Financial Services,Capital Markets,2900
481,SSP,-24.63211772232885,Communication Services,Broadcasting,5900
482,APOG,-24.819593264815225,Industrials,Building Products & Equipment,7200
483,EVTC,-24.908424908424912,Technology,Software-Infrastructure,2300
484,SSTK,-25.02904950034858,Communication Services,Internet Content & Information,1116
485,GFF,-25.061425061425048,Industrials,Tools & Accessories,7400
486,CAKE,-25.07264425072644,Consumer Cyclical,Restaurants,46250
487,ODP,-25.70621468926554,Consumer Cyclical,Specialty Retail,40000
488,LOCO,-25.757575757575747,Consumer Cyclical,Restaurants,5005
489,CPE,-25.761316872427976,Energy,Oil & Gas E&P,475
490,MTRX,-25.842696629213467,Energy,Oil & Gas Equipment & Services,2900
491,UEIC,-25.925925925925924,Technology,Consumer Electronics,4347
492,BGS,-26.173541963015655,Consumer Defensive,Packaged Foods,2952
493,HLIT,-26.19047619047618,Technology,Communication Equipment,1162
494,BELFB,-26.290706910246232,Technology,Electronic Components,6935
495,SAH,-26.829268292682922,Consumer Cyclical,Auto & Truck Dealerships,9300
496,SBH,-26.86567164179104,Consumer Cyclical,Specialty Retail,30000
497,LPI,-27.70970782280868,Energy,Oil & Gas E&P,280
498,MATW,-27.74621212121213,Industrials,Conglomerates,11000
499,HA,-27.854454203262236,Industrials,Airlines,7087
500,DXPE,-27.899898545823472,Industrials,Industrial Distribution,2747
501,MD,-27.900449101796404,Healthcare,Medical Care Facilities,9480
502,CIR,-27.937551355792937,Industrials,Specialty Industrial Machinery,3200
503,CYTK,-28.220858895705508,Healthcare,Biotechnology,156
504,HAYN,-28.26833073322934,Industrials,Metal Fabrication,1037
505,SKT,-28.970199924556756,Real Estate,REIT-Retail,285
506,CXW,-29.066666666666663,Real Estate,REIT-Specialty,14075
507,UVV,-29.523809523809526,Consumer Defensive,Tobacco,24000
508,EGRX,-29.558217895919114,Healthcare,Drug Manufacturers-Specialty & Generic,108
509,CLI,-29.962894248608542,Real Estate,REIT-Office,283
510,DRQ,-30.398322851153036,Energy,Oil & Gas Equipment & Services,1444
511,PVAC,-30.401431858859628,Energy,Oil & Gas E&P,94
512,IIIN,-30.790960451977394,Industrials,Metal Fabrication,881
513,AMBC,-30.913642052565717,Financial Services,Insurance-Specialty,103
514,SPOK,-31.309904153354633,Communication Services,Telecom Services,613
515,OII,-31.740775780510884,Energy,Oil & Gas Equipment & Services,9100
516,FBP,-31.764705882352946,Financial Services,Banks-Regional,2674
517,CUBI,-32.589457483647564,Financial Services,Banks-Regional,881
518,ROCK,-33.030303030303024,Industrials,Building Products & Equipment,1932
519,GPRE,-33.53115727002966,Basic Materials,Specialty Chemicals,820
520,POWL,-34.310645724258286,Industrials,Electrical Equipment & Parts,1997
521,PLAB,-34.89736070381231,Technology,Semiconductor Equipment & Materials,1728
522,DIN,-35.18628030751035,Consumer Cyclical,Restaurants,558
523,GME,-36.43454038997214,Consumer Cyclical,Specialty Retail,14000
524,DGII,-36.64921465968586,Technology,Communication Equipment,656
525,SIG,-37.347480106100804,Consumer Cyclical,Luxury Goods,26126
526,LPG,-37.591240875912405,Energy,Oil & Gas Midstream,585
527,SM,-38.179347826086975,Energy,Oil & Gas E&P,530
528,HCI,-38.32775919732442,Financial Services,Insurance-Property & Casualty,413
529,FRGI,-38.42105263157895,Consumer Cyclical,Restaurants,10480
530,CLW,-38.54625550660793,Basic Materials,Paper & Paper Products,3290
531,AROC,-39.047619047619044,Energy,Oil & Gas Equipment & Services,1700
532,OIS,-39.57597173144876,Energy,Oil & Gas Equipment & Services,2337
533,OFG,-40.95744680851063,Financial Services,Banks-Regional,2405
534,SPTN,-41.904047976011995,Consumer Defensive,Food Distribution,10400
535,SPSC,-42.00452768059271,Technology,Software-Infrastructure,1363
536,PBI,-42.39713774597496,Industrials,Business Equipment & Supplies,11000
537,PDFS,-43.37579617834397,Technology,Software-Application,353
538,PDCE,-43.46138921226232,Energy,Oil & Gas E&P,540
539,EGOV,-45.18072289156626,Technology,Software-Application,1000
540,ATNI,-45.29496923633733,Communication Services,Telecom Services,1700
541,VTOL,-45.674418604651166,Energy,Oil & Gas Equipment & Services,0
542,FN,-46.794425087108024,Technology,Electronic Components,11506
543,UNIT,-47.723440134907264,Real Estate,REIT-Specialty,899
544,PLUS,-49.002659574468076,Technology,Software-Application,1497
545,CYH,-50.234741784037574,Healthcare,Medical Care Facilities,63000
546,GHL,-51.53846153846155,Financial Services,Capital Markets,405
547,HWKN,-52.414772727272705,Basic Materials,Specialty Chemicals,656
548,CHS,-52.94784580498866,Consumer Cyclical,Apparel Retail,4788
549,MSTR,-53.313023610053314,Technology,Software-Application,2073
550,UIS,-57.66871165644171,Technology,Information Technology Services,20800
551,ENDP,-57.935483870967744,Healthcare,Drug Manufacturers-Specialty & Generic,3172
552,CATO,-59.48492462311559,Consumer Cyclical,Apparel Retail,10060
553,ALEX,-60.49026676279743,Real Estate,REIT-Diversified,793
554,GKOS,-60.70175438596491,Healthcare,Medical Instruments & Supplies,600
555,SWN,-61.469534050179206,Energy,Oil & Gas E&P,923
556,HIBB,-61.764705882352956,Consumer Cyclical,Specialty Retail,3500
557,DBD,-66.36085626911313,Technology,Software-Application,22000
558,SITC,-69.41964285714283,Real Estate,REIT-Retail,361
559,VECO,-73.4006734006734,Technology,Semiconductor Equipment & Materials,954
560,GEO,-75.9322033898305,Real Estate,REIT-Healthcare Facilities,23000
561,SLCA,-81.63390663390663,Energy,Oil & Gas Equipment & Services,2177
562,QEP,-82.23615464994776,Energy,Oil & Gas E&P,248
563,COOP,-82.54622541514546,Financial Services,Mortgage Finance,9100
564,BBBY,-83.49249658935882,Consumer Cyclical,Specialty Retail,55000
565,BANF,-84.4574780058651,Financial Services,Banks-Regional,1948
566,GCO,-85.23076923076924,Consumer Cyclical,Apparel Retail,5650
567,XPER,-85.24590163934428,Technology,Semiconductor Equipment & Materials,1900
568,RRC,-89.56623681125443,Energy,Oil & Gas E&P,655
569,OMI,-90.04237288135596,Healthcare,Medical Distribution,15400
570,DDD,-90.85648148148145,Technology,Computer Hardware,2472
571,DNOW,-92.74705349048054,Energy,Oil & Gas Equipment & Services,2600
572,VRTV,-93.9446366782007,Industrials,Business Equipment & Supplies,8000
573,VSTO,-97.7350720658888,Consumer Cyclical,Leisure,4400
574,LQDT,-101.03092783505157,Consumer Cyclical,Internet Retail,574
575,CNSL,-115.83264971287942,Communication Services,Telecom Services,3400
576,TISI,-125.503355704698,Industrials,Specialty Business Services,5500
577,NBR,-137.92093704245974,Energy,Oil & Gas Drilling,14000
578,UFPI,-170.36150983519406,Basic Materials,Lumber & Wood Production,12000
579,CATM,-194.70842332613393,Industrials,Business Equipment & Supplies,1987
580,FLGT,-198.4018264840183,Healthcare,Diagnostics & Research,473
581,CHRS,-217.0454545454545,Healthcare,Biotechnology,306
582,FOSL,-229.08622908622908,Consumer Cyclical,Luxury Goods,10200
