Ticker,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
CROX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.78240740740741,-36.75631621841891,-2705.6451612903224,79.13043478260869,57.0677570093458,-10.968178740690595,-32.175121612230704,6.658291457286435,-22.898318654923937,-3.5156249999999947,-34.25655976676386,42.24683544303798,47.998460354118556,31.43948436380998,42.23678195946975
CRS,0.0,31.428571428571427,-3.568745304282492,-84.97991967871488,63.10449780182618,48.238111529250766,13.069391230310773,11.666016387046424,-55.780231475322594,-199.56183057448882,38.775510204081634,33.39960238568588,20.066045066045064,-1.6463296533023326,15.868167202572353,-17.98984771573604,-25.338619094813343,23.251313243019077,21.514022357324965,-44.341477113170455,5.062274005624754,-33.759676876472575
CRVL,0.0,29.252093560496682,-8.030534351145047,10.48951048951049,11.143617021276608,-43.577296489917856,-19.799894681411278,61.3201597645575,-104.73501303214599,-12.602365787079162,47.40608228980322,37.621509824198554,2.378650164378271,-8.587999107740355,1.9271948608137166,-27.24341751746373,25.000000000000007,-24.644808743169385,27.5047258979206,16.315618924173688,28.491300366300365,3.9542689322425115
CRY,0.0,52.066115702479344,11.499999999999998,-308.34553440702786,16.089965397923887,0.141442715700151,-146.10778443113773,38.56209150326798,-5.786163522012578,28.424304840370755,-28.348909657320874,-16.051660516605168,-5.62500000000001,14.285714285714294,42.11000901713255,4.766107678729046,-4.452690166975885,48.66840731070496,0.7832898172323686,33.57998590556729,-3.0269472129937256,-37.94063079777366
CSGS,0.0,19.450362164465265,-9.715698393077872,-171.86813186813188,16.733386709367494,23.368983957219246,18.817204301075265,14.814814814814817,-70.38043478260867,26.960503720663993,24.04400209533787,-2.481520591341071,-32.22297756628143,10.506542868301054,35.95238095238095,-19.505384922217793,31.85102834908282,27.809917355371905,-10.451848471017797,-42.17815549260309,30.108149864812674,-7.765520224962154
CSII,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.24738675958187,-59.67741935483871,-125.8064516129032,83.00653594771241,64.23670668953689,-19.39086294416244,27.01195219123506,54.09740449110527,-12.765957446808523,-125.462962962963,65.0970673275506,-4.263402279442794,13.267813267813262,35.93331961308912,-17.77374156720291
CTB,0.0,-22.975517890772142,17.73182957393484,-0.5867014341590603,33.11506080449017,5.939675174013926,-41.0574412532637,-4.825174825174821,3.5585042219541507,-177.1103896103896,76.70822942643392,27.777777777777768,-63.16916488222698,40.61514195583596,-5.90682196339435,32.467532467532465,8.084544253632767,6.1518661518661535,-2.545968882602542,-20.940303124033417,-22.43478260869566,34.30059523809524
CTRE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.58394160583942,-23.10502283105024,33.02872062663186,9.546539379474948,13.921993499458289,-6.543868153174995,3.355119825708059
CTS,0.0,-92.61800219538969,-182.7672955974843,-94.83870967741936,36.52173913043478,-4.063205417607231,-20.34358047016275,21.592356687898082,-56.09264853977846,-92.37749546279493,46.569646569646565,31.19349005424955,-23.260869565217398,5.362182502351836,50.025113008538426,-4.823331463825031,9.297052154195013,29.687499999999993,16.50485436893204,-6.2186172267284645,5.464845051649451,12.819750148720995
CUB,0.0,2.685869988322309,48.40342679127726,-172.65328269126425,12.521739130434778,12.764260071798962,-14.228456913827653,-2.7188940092165894,46.68367346938776,-1.3235294117647038,27.184986595174255,17.17921527041358,-11.837577426015132,3.6064206795914053,10.74819597417394,5.9080547112462,-10.666666666666664,16.66319082377477,19.338422391857517,-8.020096762188304,-1.1011483404121374,-2.835092140494573
CUBI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.655172413793107,26.68621700879766,-4.2137718396711215,27.8104335047759,29.927414852037966,-32.589457483647564,-68.4065934065934,17.38765224695505,-13.181577554261507
CUTR,0.0,0.0,0.0,0.0,0.0,-12.560000000000002,46.965098634294385,-0.8148148148148106,-82.29299363057326,-40.81172491544534,21.15158636897767,-6.513872135102545,-9.798657718120799,13.444444444444445,-8.055009823182715,11.048689138576776,-3.9874902267396526,35.21613832853026,59.20617420066152,-191.42185663924792,59.89946942194918,-27.68463978251019
CVBF,0.0,-38.23529411764706,33.2051282051282,23.94809280377507,-5.080352514256094,24.69879518072289,4.579025110782864,-13.762102351313956,-20.88974854932302,6.302521008403361,-4.050925925925922,-10.495963091118803,17.44765702891326,-1.2499999999999905,35.559461042765086,6.866416978776527,13.652482269503558,33.231574356737895,4.329371816638369,-15.669797330696975,-1.5291936978684053,-4.371859296482417
CVCO,0.0,0.0,0.0,0.0,20.58333333333334,30.0,-24.660397074190172,-21.00456621004566,4.343971631205691,-22.238750464856814,31.848552338530066,23.238380809595192,-2.820768846729894,8.90356142456982,24.51237263464338,1.450737984104947,11.763293722242224,16.01402103154732,35.61598951507208,-17.464335020708706,14.888934384276798,-24.172717698575475
CVET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-141.2878787878788,57.483581057725544
CVGW,0.0,0.0,0.0,-4.13694721825963,32.870370370370374,-2.91902071563089,-1.769911504424776,-1.2720156555772897,43.64116094986807,-79.1304347826087,28.235294117647065,27.288503253796094,10.124610591900316,-7.893692978976589,17.68010575016524,35.77167019027484,18.142857142857142,15.716612377850161,34.478672985782,-19.24342105263159,10.188762556573577,-2.680605816914623
CWT,0.0,1.4074074074074037,7.961165048543692,-2.663847780126861,11.131386861313858,24.329349269588317,15.092859011247702,-5.074257425742585,-7.401404646137209,25.177686840404906,-18.142313959804454,2.5489669975851963,-99.89047097480831,-0.5449591280653835,15.474642392717817,5.36367330353515,-5.4576708207993105,25.9882005899705,23.925027563395812,14.60344104070498,3.956555469356088,2.10467498603091
CXW,0.0,-1205.8823529411766,93.85775862068965,-4.956268221574352,40.44398196323273,29.74042027194067,8.627974205025563,6.146363033384908,-65.09657743137917,-61.79706601466992,43.86965376782078,25.339185953711084,-21.796759941089825,33.6622497885537,-18.147801683816652,7.622454595487074,-48.433371083427716,-17.784137367129997,-29.066666666666663,-30.173864273696033,-14.326812428078265,-105.54123711340206
CYH,0.0,50.71428571428571,1.7254901960784366,-14.084507042253513,28.442437923250562,-1.362984218077484,24.413145539906107,0.35596933187295327,3.011394465545305,-119.89026063100138,47.640449438202246,12.710730532512713,-101.26074498567334,39.167208848405984,2.3936847466259352,23.201038575667667,-77.42178665661514,-284.25760286225403,-50.234741784037574,-100.35460992907804,-35.862068965517246,47.361963190184056
CYTK,0.0,0.0,0.0,0.0,0.0,-59.999999999999986,-50.000000000000014,4.679144385026745,-67.23044397463,-16.842105263157894,27.147766323024054,-44.4976076555024,-97.91666666666666,-59.09090909090909,81.84615384615384,3.245942571785266,32.21797323135756,36.62551440329218,-28.220858895705508,-45.56962025316454,33.74175306314797,41.42857142857142
DAKT,0.0,-17.34006734006733,-83.43195266272191,51.04633781763827,39.40357852882703,8.115709120128564,15.725397362191403,17.530529172320218,-53.16792202038103,-118.91025641025641,6.297502714440825,50.942211055276374,-59.56112852664576,1.2635379061371892,24.362244897959187,-16.786570743405274,-41.97247706422018,24.953271028037385,-11.281489594742599,-25.13513513513513,-23.64532019704434,-19.191919191919197
DBD,0.0,33.5230677052127,27.052423343224525,5.021834061135372,35.010209764247264,5.993181410371427,-41.684210526315795,16.072961373390562,-59.93788819875777,7.974368102527585,12.899824253075565,17.098283931357248,-1.9620884602593942,-3.528258738974197,10.814904574371393,3.0311778290992986,-3.6889332003988016,-10.218687872763422,-66.36085626911313,-640.9638554216866,59.753787878787875,-1.4991181657848318
DBI,0.0,0.0,0.0,0.0,0.0,0.0,-1.0678871090770448,30.697433238268086,-113.69936034115138,-48.15409309791332,61.43740340030912,38.36317135549872,24.70029405111966,23.930583041558837,-56.63468289258135,-0.938337801608583,-49.036043587594314,-6.004415011037541,1.1676786548341895,18.90688259109311,-73.12579415501905,-90.88471849865952
DCOM,0.0,38.89108910891089,6.236635780470421,-50.652741514360336,35.85825747724318,-71.13344500279173,-12.594113620807665,-5.5674518201284755,-5.1683633516053265,-13.007518796992471,14.322250639386185,17.135023989033584,-19.682539682539687,0.7919366450684032,18.380614657210405,-0.36855036855036066,15.608919382504283,14.477611940298507,-2.147971360381858,-11.89634864546525,5.600765916706566,-19.962917181705812
DDD,0.0,13.932399010717239,13.614035087719294,-56.15384615384615,11.714285714285715,41.85110663983903,-27.77777777777778,-22.493734335839598,-18.13471502590673,-76.95214105793451,46.902654867256636,66.6560812956494,-98.19444444444443,64.16119962511716,37.74884321532336,-136.4770307271068,-234.63751438434986,39.729119638826184,-90.85648148148145,-0.6882989183874167,-45.82857142857142,-2.1575984990619177
DEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.577415599534336,10.989010989010985,7.685098406747894,-32.844387755102034,24.31521281078803,-6.887417218543057
DFIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0147954743255,-23.550538737814264,-52.88667141838916,-39.82808022922636,51.39484978540773
DGII,0.0,-94.93877551020408,-4.992150706436414,-112.96928327645051,65.10416666666667,37.17277486910995,-41.94470924690181,17.839013778100067,12.473572938689214,-44.38964241676944,16.666666666666664,13.513513513513514,5.107526881720433,-19.218585005279813,19.141914191419133,-10.871905274488714,16.080843585237258,33.67272727272728,-36.64921465968586,-2.5768087215064397,33.06997742663656,18.414256198347108
DHC,0.0,-10.096670247046182,19.12293314162473,-33.36475023562678,35.05513639001742,4.540654699049647,2.12891780011827,26.756535947712422,-14.726631393298058,-24.94419642857142,26.017375400091453,4.968094804010938,0.08912655971479311,4.0609137055837605,-8.367071524966258,-1.8543645409317058,-56.94070080862533,23.50765979926043,0.5221932114882396,-47.8668941979522,-63.15165876777251,-78.70370370370368
DIN,0.0,23.928077455048413,19.795221843003414,-19.791666666666664,44.67255717255717,15.254237288135593,8.05798337241525,6.698292220113854,-45.43466375068345,-360.553633217993,63.606422396047755,53.94896719319563,-22.198531153755027,29.07462686567164,12.315978456014353,24.922809725974528,-26.077713475847403,-10.285714285714288,-35.18628030751035,17.760617760617762,8.680555555555557,-27.86860656967151
DIOD,0.0,-129.96146435452795,-102.10526315789473,23.204994797086364,39.210526315789465,3.2258064516129052,31.72302737520129,-4.396843291995498,-21.948786165613573,-282.013201320132,68.25085742283194,38.19933308632827,-20.8450704225352,-48.587896253602295,19.269949066213922,16.902430177729418,-15.013054830287203,25.477210751850414,13.184513428671089,12.616243025418466,40.34060670569451,25.868504163077805
DLX,0.0,-5.85674713098536,49.51899951899952,-9.287410926365787,2.637309460440349,-8.197160460755432,-26.974120769741216,-6.269841269841277,9.030100334448157,-62.700534759358284,22.041920216362406,19.157254561251086,-7.42530755711774,20.688585607940453,29.50756849971259,22.00803212851406,-19.050238357169064,21.938276776986456,5.192608016658002,-93.210197710718,5.909455128205134,-70.61946902654869
DNOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.73066459385931,-57.71175726927938,33.756717147044455,-92.74705349048054,-1.2886597938144209,-20.37366548042704,-50.07496251874063
DORM,0.0,-126.44927536231887,69.42446043165468,28.783382789317503,39.87096774193548,35.934373749499784,-164.45147679324893,3.78578024007387,29.881035689293213,16.13636363636363,36.2476068921506,57.367549668874176,12.889249932304352,-23.061686474250134,38.205956353384124,-8.058835715765472,3.665472930271755,40.733643580618676,-12.88845273143604,16.19640079982226,-13.510301109350243,29.750402576489538
DRH,0.0,0.0,0.0,0.0,0.0,0.0,5.518394648829432,27.817878956135488,-25.834445927903875,-159.3688362919132,51.59386068476979,32.16666666666666,-25.829875518672203,-17.111111111111104,21.03896103896105,22.125084061869533,-50.56994818652849,28.013876843018203,0.17714791851195372,-29.51541850220264,8.303249097472923,-15.119047619047613
DRQ,0.0,7.69230769230769,-10.539419087136926,-29.881656804733737,3.987730061349695,22.093981863149228,39.08898305084746,-60.80183861082739,33.16564858066833,-137.49390541199412,56.62181303116147,32.46268656716417,-17.16803403220907,9.691991786447636,26.234876739743473,-31.056952951909288,-25.325004220834053,2.3480432972522842,-30.398322851153036,-71.99467199467199,20.18759326369644,-24.27833485262839
DSPG,0.0,-332.3040380047506,-22.012037833190014,-42.54108723135272,33.58717434869739,-18.584863412449632,0.9976057462090981,-35.253456221198164,-71.96721311475412,-42.768079800498754,-15.630550621669625,15.356265356265366,-43.76199616122841,0.6944444444444451,32.44078269824924,17.571297148114063,-16.419491525423737,26.666666666666668,13.200000000000003,-16.96428571428572,19.695044472681065,13.257348530293944
DXPE,0.0,-250.08000000000004,14.772727272727279,-23.85321100917431,76.05083088954056,29.31392931392931,71.56976744186046,28.65296803652968,28.81319622964868,-149.82888432580427,-3.9020657995409316,45.458333333333336,32.36024844720497,31.26146321581415,50.60763888888889,-90.06530773797745,-79.91228070175438,54.86470926885435,-27.899898545823472,-22.880747126436784,17.332328560663164,-45.7335014712064
EAT,0.0,40.23668639053255,12.768817204301078,-4.682170542635652,10.283474065138712,-0.7984031936127777,2.715985514743914,-34.946949602122025,-61.29856850715748,-76.280834914611,26.47453083109919,21.83908045977011,12.070254110612856,16.585995482413672,29.3482952093224,17.60095416595672,-21.856100104275278,-0.42398546335554377,-14.572605561277024,17.37153251477943,3.5238095238095166,22.59292837715322
EBIX,0.0,-1921.276595744681,25.0,78.46153846153847,75.53017944535073,3.800000000000002,20.313685808246902,29.15921288014311,65.10452247574806,-168.45564853556485,58.099528978087235,38.82551753274187,-2.036199095022621,-53.72208436724566,-11.080897348742345,20.07062978222483,30.314120158584927,40.19281332164768,29.96845425867508,-92.90413533834584,-70.96677641424725,3.1777277840270033
ECHO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07880220646177925,-0.24916943521595628,28.04953560371517,6.7890929326655485,13.547486033519554,30.513698630136986,-29.475232957332015,12.135728542914167,15.178571428571427,-43.63010329562224,-14.782608695652186,28.195628010374215
ECOL,0.0,-5.88235294117647,-35.714285714285715,42.65232974910394,63.96780880380442,44.86215538847119,17.94871794871795,6.320907617504061,16.908006814310045,-13.09935739001482,-17.077464788732396,8.803222094361333,10.22364217252397,20.475785896346647,35.96032558891703,10.867397806580259,-13.776070252469824,30.88504577822991,-0.49019607843137253,17.03715465227056,-9.946468658262832,-47.97260273972602
ECPG,0.0,-772.7272727272726,-92.3076923076923,68.18181818181819,91.3907284768212,27.039529015979813,-15.792507204610938,-49.682539682539684,-17.25206611570248,-8.611111111111112,69.77011494252874,32.750533049040506,-7.008466603951074,23.252775963422604,40.131317150815754,-7.184684684684696,-27.99174690508941,19.99999999999999,26.484560570071263,-76.38297872340428,16.459276018099548,14.569703069954704
EGBN,0.0,-16.348448687350825,12.561576354679808,12.152269399707174,20.76966610073572,7.317073170731707,-6.436285097192234,-30.574712643678165,-36.6115702479339,-142.6086956521739,44.12607449856734,22.037422037422036,7.083906464924343,15.923885828743115,26.346718903036244,6.390765765765774,32.236972458886456,22.493847415914683,-5.785837651122628,-29.336891808663516,-12.852148879292615,-6.145251396648047
EGHT,0.0,-480.2666666666667,-159.8876404494382,-490.90909090909093,95.28089887640449,2.457002457002459,-56.756756756756744,-70.08547008547009,-101.12359550561798,-148.95397489539747,60.333333333333336,49.159663865546214,17.665615141955836,39.83739837398373,34.77832512315271,-10.698689956331881,32.66375545851528,12.167832167832168,-12.411347517730496,1.8847006651884695,3.770491803278695,39.93548387096774
EGOV,0.0,-2766.100587851078,-61.16352201257861,-190.78014184397162,78.58032378580324,-55.90551181102362,21.67207792207792,-19.71830985915494,36.611374407582936,-55.43478260869568,41.57549234135668,12.667353244078273,23.140495867768596,23.439412484700124,34.459187776437474,-20.84491384102279,16.565040650406495,17.19665271966527,-45.18072289156626,-33.01282051282052,26.621923937360194,21.363092865683537
EGRX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.741935483870968,78.10984549453028,9.37736324678598,-29.558217895919114,-48.34946636882602,29.66045272969374,-14.461931093151842
EHTH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.437095972153163,31.360946745562128,-97.21385542168677,15.885575167376748,-28.259337561663145,17.823129251700674,41.0844250363901,47.580124758012474,-114.40609951845906,-2.605210420841681,1.5023474178403768,29.418537708693155,54.398750650702766,36.34471273938385,-44.80859267419442
EIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.08258527827647,-5.818181818181823,11.73402868318123,24.31350114416476,7.186290768380324,12.730806608357618,32.669826224328595,-4.508719693747336,23.809523809523807,37.0959595959596,17.905405405405396,-1.024541339051703,-1.4850299401197542,-28.890903596252627
ELY,0.0,31.56199677938808,-12.480417754569194,-28.30188679245283,28.902077151335316,-32.666666666666664,3.8294797687861224,-6.037473976405269,5.220883534136547,-93.64908503767492,-0.9283819628647253,7.558859975216856,-32.911392405063275,-3.0769230769230793,22.182680901542113,-6.1038961038961,13.375796178343947,20.52919708029197,18.66475233309404,3.4640522875817066,23.160377358490567,9.467455621301768
ENDP,0.0,14.583333333333334,41.61953727506427,-19.496038446551495,52.01446280991736,-2.950975725844823,30.56840713813615,-4.0609137055837605,-15.185601799775018,-1.0046367851622935,-9.502923976608184,43.68524222906749,3.7938024905879013,-41.70742772616193,53.06848502816484,8.652246256239613,-30.03920287487749,-236.79417122040073,-57.935483870967744,5.342465753424654,-107.88912579957355,1.733102253032923
ENSG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.397849462365585,-7.091737150292789,31.28266988339365,1.3877551020408159,2.4677716390423505,35.48678563361193,5.564316287452127,-83.38488731771984,-1.0805943268797766,8.378378378378375,40.62902810002578,3.9673793255455085,40.37725893681572
ENTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.832844574780058,28.062930186823998,-31.556632344033897,23.28358208955224,43.54976141785958,-19.935055767330233,-28.569116218841057,-20.364315740308264
ENVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-191.22541603630862,55.61752988047809,7.236842105263156,8.01644398766702,4.197838736492096,-4.5473508552357105
EPAC,0.0,-64.66666666666669,46.42857142857143,33.79978471474704,-11.049723756906078,30.31639501438158,6.362007168458776,-20.14690451206716,-46.39811820052927,-43.48054679284963,11.063140852671346,37.00225394440271,-22.212428382547373,9.172339663203148,19.541484716157207,-25.62408223201175,3.5475792988313914,10.289017341040456,-3.359683794466395,-17.913292043830403,12.063004225893202,2.3245984784446354
EPAY,0.0,-22.38224990268587,-126.22345337026776,-47.00331125827814,27.111111111111114,30.843706777316736,-27.13248638838476,-0.6113537117903955,6.214285714285709,-82.53521126760566,61.98064883323847,20.31321971441732,1.035822183858446,-3.5998484274346314,19.579646017699112,-36.946202531645554,16.683484695593677,-15.187849720223824,25.83621683967705,23.958333333333336,3.6380597014925424,-7.7820229237884675
EPRT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28901734104045623,35.91293833131801,-30.174446016030167
ESE,0.0,32.33446109231513,41.142360104378085,12.837837837837837,20.73310423825887,41.48727984344423,-61.407057765790064,-8.142605633802823,-19.604406609914886,8.400488400488412,1.1436541143654217,13.609936575052867,-26.059763724808892,19.620422346966045,-20.169293636894352,5.420054200542006,0.3320420586607566,39.22330097087379,3.402489626556012,7.278241091736169,29.61081081081081,8.63562791583358
ETH,0.0,25.37313432835821,11.589324356816542,-16.031422752400363,24.665711556829038,-9.195402298850572,3.531344100739116,-17.723622265300467,-32.17543859649123,-115.37926235212248,15.126676602086434,27.58620689655173,5.525094896668082,8.20692337611824,4.963839579224199,18.501775912173073,2.156721782890012,27.54409769335143,-1.7482517482517481,-41.273450824332016,0.4197271773347235,15.000000000000007
EVTC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.815896188158966,-9.037505648441032,-19.832735961768226,22.591549295774644,-24.908424908424912,45.47038327526132,18.713278495887185,18.141916605705923
EXLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.366920152091258,-7.105719237435011,-121.47024504084014,56.19834710743802,15.502793296089393,14.796602592758168,8.905660377358489,-7.38595220854453,12.399860675722753,34.60939238815936,13.44171292624901,23.860811930405962,-15.45039908779932,17.21854304635761,13.907206782854454
EXPO,0.0,24.186970615915513,21.875000000000004,11.512261580381468,32.710280373831765,12.731902510003637,12.085976039464411,-64.04072883172562,31.176035502958584,-2.393617021276604,11.92528735632184,28.316462440063926,20.121818577333045,12.502238939638183,36.73163030255972,12.460606060606063,-60.44044044044043,14.908789386401319,18.354430379746834,-46.22362453165057,27.604694971743232,17.14676078788569
EXTN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.878661087866107,1.3358778625954253,-63.163841807909606,-121.71136653895273,-12.734864300626311
EXTR,0.0,-116.27906976744184,-269.2248062015504,-326.29969418960246,43.27323162274619,-29.618320610687032,-34.736842105263165,-16.945107398568016,-17.231638418079104,-47.43589743589745,38.32752613240418,20.06472491909384,-12.328767123287667,10.989010989010985,47.13467048710602,-107.36543909348444,27.941176470588236,45.12922465208748,55.83067092651757,-146.39344262295083,-2.578018995929437,10.19786910197869
EZPW,0.0,-195.86666666666665,25.397727272727266,17.910447761194032,58.871915393654525,36.080467229072035,-24.86910994764397,-26.09230769230768,-48.18423383525245,13.214990138067071,21.104651162790695,33.063029856247695,-2.0098596890405673,-34.841628959276015,-89.90590248075279,6.553191489361698,-106.6132264529058,71.45539906103286,18.852459016393436,-52.652005174644245,-36.65689149560117,-25.910931174089054
FARO,0.0,2.066666666666661,-67.41071428571426,-48.148148148148145,88.67093674939952,4.3296985246953215,-44.2,33.73544093178037,8.830022075055183,-41.637010676156585,29.944029850746272,44.97563946406821,34.08695652173913,-52.130044843049326,43.03602058319039,17.485641352903638,-87.50000000000001,28.69444444444444,21.063829787234038,-32.627952755905504,15.551142005958289,28.389243138342117
FBC,0.0,43.76,-8.047690014903134,8.703703703703715,-7.749766573295968,-2.5663716814159216,-45.972222222222214,-2.2911051212937994,-108.17790530846484,-1054.9295774647885,0.0,61.34969325153374,-209.80392156862746,96.44329896907216,19.826707441386343,-32.676414494596315,38.51146689744699,30.772086117297707,31.133083912346343,-41.09848484848486,19.346405228758165,7.311941083640192
FBK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.653179190751437,39.366515837104075,-20.73101085094231,16.44354635008842,-2.471974705375106
FBM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.978363759296833,-78.45968712394705,52.76485788113695,7.183758459135879
FBNC,0.0,-2.4126984126984063,15.166297117516637,5.657167162909408,22.94871794871795,-21.751932278248056,-28.472222222222214,-2.9761904761904696,-34.99205929062995,1.4168937329700357,-3.0064423765211163,-1.1103853690398429,-34.798206278026896,9.204368174726987,23.58604091456078,6.713589604764475,11.419423692636057,30.913780397936623,17.10563579722459,-11.451316595223522,7.867702330243032,-4.722550177095615
FBP,0.0,23.275497249259416,11.929824561403505,-28.318584070796454,37.42098609355246,36.2934970870729,-335.85817888799363,-34.10283315844701,-46.502057613168716,14.72172351885099,-209.13043478260875,-395.65217391304344,-44.126074498567334,19.213973799126634,17.124394184168022,16.695059625212956,-68.92307692307693,60.66565809379727,-31.764705882352946,30.23255813953488,-0.5665722379603446,-4.864253393665155
FCF,0.0,0.600000000000005,6.684027777777775,-6.086956521739125,14.025245441795231,6.562703053931123,-10.982211910286157,-0.5212211466865249,-23.474178403755868,6.300484652665599,-106.23655913978493,17.231638418079093,-22.24334600760456,18.7683284457478,19.841269841269842,10.954446854663772,13.009922822491738,38.43441466854725,1.3966480446927447,-19.784768211920532,6.271536871123365,-26.829268292682922
FCPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.641325536062382,15.136186770428017,9.923664122137396,-0.17736786094358692,-1.6442953020134174
FDP,0.0,-76.39999999999999,59.26910299003323,13.749338974087792,13.13470415442719,12.191827085444105,-40.22837066315327,-54.191817572099254,54.13936867182847,-42.595896520963414,-9.049773755656108,18.517034068136276,-5.7576969212314975,7.09677419354839,6.890459363957595,21.13263785394932,13.503086419753085,32.690087415470884,-20.096496748479122,-67.35054828440043,8.576329331046303,-20.59953881629516
FELE,0.0,-0.6423357664233543,13.414634146341465,-86.44032493230578,17.98644404033725,-43.46900141978231,-11.254425897824994,12.434325744308232,-31.64358505356676,-33.902525791533265,10.533562822719457,33.119218910585815,5.6932966023875204,19.298025010196564,-49.01433691756271,-6.155075939248607,-26.563078061413243,29.87146529562981,12.09150326797385,-5.6436567164178975,16.64340544312631,20.24056408129407
FF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.173913043478257,-0.760135135135134,19.303797468354432,-25.65284178187404,18.59259259259259,9.92805755395684,7.806955287437897,15.51071878940731,-47.78046811945115,11.541565778853911
FFBC,0.0,-8.117647058823524,3.682719546742202,-2.5015253203172674,2.8840125391849476,4.971428571428578,0.5136986301369855,-6.502107164358831,-44.12280701754385,6.053268765133172,44.23076923076924,11.255411255411266,-1.562499999999988,-18.87824897400821,12.267615331650227,10.812264658418513,8.577753182069731,43.7609841827768,-4.554079696394684,-20.151770657672856,-3.498427672955963,-36.04980192416523
FHB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.860425043078692,-13.0568882796436,-28.387383385162135,10.81455805892548,-23.24003392705683
FIX,0.0,-229.41176470588235,33.24324324324324,-22.98507462686567,43.61313868613139,12.890624999999991,25.97826086956522,16.851265822784818,4.147104851330199,-15.103189493433392,17.098865478119933,10.933940774487468,-18.749999999999996,1.644736842105257,33.4192882929345,0.46728971962617905,41.41449683321605,14.89489489489489,22.451317296678116,2.4725274725274686,3.7713139418254813,12.650602409638553
FIZZ,0.0,20.833333333333336,19.83122362869198,16.993464052287592,6.4417177914110475,-98.43750000000001,10.644831115660176,38.48895224518888,-76.24378109452738,21.111111111111114,37.15728715728715,12.252663622526645,16.303671437461116,-14.667580534612753,31.498015873015873,8.355437665782496,52.15669014084507,19.068128425998424,48.491379310344826,-53.92225163717431,-64.32771462171696,47.93107632568863
FLGT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.212618841832327,-198.4018264840183,-41.00946372239747,69.14728682170542,70.38512616201858
FLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.461841633823,25.639426076107302,26.624605678233433,-52.4326101249178,32.94454675670144,26.770467101958808
FMBI,0.0,17.28695652173913,3.8711887632751028,-7.3380756271059555,18.717237126117794,8.928079360705436,1.5972618368511187,9.746639089968985,-22.679738562091494,-56.23435152729094,8.172635445362724,-14.236111111111116,-15.399802566633747,13.099041533546316,27.72390188248717,6.662770309760367,16.440586001085183,30.915576694411417,-1.124531445231152,-25.492175668854117,4.509973980919337,-27.168367346938787
